truc,pair,dac_trung,lag,n,n_khop,F,he_so,dau,p_tiem_can,p_hoan_vi,p_wy,q_fdr
huong,USDCHF,gap,2,3050,,0.1966416184546363,12.179501327507543,1,0.6574768953555798,0.6513486513486514,1.0,0.9504780933352363
huong,USDCHF,abs_gap,1,3050,,0.4940840188353308,20.388417508326295,1,0.48216486804082836,0.43756243756243757,1.0,0.9280492235037688
huong,USDCHF,abs_gap,2,3050,,0.01833692739472444,-3.9303519282973496,-1,0.8922935733197662,0.8871128871128872,1.0,0.9976667739605971
huong,USDJPY,than,1,3050,,0.0017133157713938275,-0.0030289867166494893,-1,0.9669859288655757,0.972027972027972,1.0,0.9976667739605971
huong,USDJPY,than,2,3050,,0.0075887075795840605,-0.006381165347768452,-1,0.9305872684773833,0.9330669330669331,1.0,0.9976667739605971
huong,USDJPY,bong_tren,1,3050,,0.06657926273665028,-0.025692455225142213,-1,0.7964015121544837,0.8111888111888111,1.0,0.9785395327564003
huong,USDJPY,bong_tren,2,3050,,0.39475105510443786,-0.0624811518575445,-1,0.5298596625512935,0.5244755244755245,1.0,0.9280492235037688
huong,USDJPY,bong_duoi,1,3050,,0.08741602186206048,0.027688997114857845,1,0.7675083683200131,0.7552447552447552,1.0,0.9657009657009658
huong,USDJPY,bong_duoi,2,3050,,0.4936516185128407,0.0657540020658077,1,0.4823565964793607,0.4565434565434565,1.0,0.9280492235037688
huong,USDJPY,vi_tri_dong,1,3050,,2.6859254167015836,0.10486290418104185,1,0.10134166929544308,0.10789210789210789,1.0,0.688673029098561
huong,USDJPY,vi_tri_dong,2,3050,,0.3788066961176189,-0.039412943353181705,-1,0.5382885464871645,0.5304695304695305,1.0,0.9280492235037688
huong,USDJPY,huong,1,3050,,0.7264558367004889,0.015958482847892017,1,0.3941014162091948,0.41058941058941056,1.0,0.9280492235037688
huong,USDJPY,huong,2,3050,,0.5604235431078396,-0.014010781833786876,-1,0.4541474409685261,0.4155844155844156,1.0,0.9280492235037688
huong,USDJPY,lr_park,1,3050,,0.8994455242908381,-0.03358375610665654,-1,0.3430056646338564,0.34565434565434566,1.0,0.8939778170547402
huong,USDJPY,lr_park,2,3050,,0.793722943640022,-0.031616228484221374,-1,0.3730471221873922,0.36063936063936064,1.0,0.9015984015984017
huong,USDJPY,lr_gk,1,3050,,1.5481312918368209,-0.04997748096929536,-1,0.21350725873589094,0.20279720279720279,1.0,0.779989241527703
huong,USDJPY,lr_gk,2,3050,,1.2173730381181456,-0.04437215383212633,-1,0.26996397042763054,0.25274725274725274,1.0,0.8301858569238248
huong,USDJPY,lr_rs,1,3050,,1.7247566877267748,-0.04326292833282967,-1,0.18918082320148077,0.1878121878121878,1.0,0.779989241527703
huong,USDJPY,lr_rs,2,3050,,1.2502692993287332,-0.03684320647640745,-1,0.26358922596311674,0.2547452547452547,1.0,0.8301858569238248
huong,USDJPY,doji,1,3050,135.0,0.18556175371081496,0.03907443593627108,1,0.6666669713522325,0.6633366633366633,1.0,0.9504780933352363
huong,USDJPY,doji,2,3050,135.0,0.31341209986885776,0.05078057497718077,1,0.5756350584396674,0.5604395604395604,1.0,0.9313267377783506
huong,USDJPY,bua,1,3050,106.0,0.40171610811436487,0.06464507176168355,1,0.526251905184766,0.5304695304695305,1.0,0.9280492235037688
huong,USDJPY,bua,2,3050,106.0,1.1379628446897165,-0.10864460088185995,-1,0.28616774240919984,0.2787212787212787,1.0,0.832003817078444
huong,USDJPY,sao_bang,1,3050,84.0,0.4879765852956365,0.07966089581194119,1,0.48488462248860686,0.5084915084915085,1.0,0.9280492235037688
huong,USDJPY,sao_bang,2,3050,84.0,0.010286181049663822,-0.011565884186591024,-1,0.91922309158164,0.9210789210789211,1.0,0.9976667739605971
huong,USDJPY,marubozu,1,3050,96.0,1.518887796405475,0.13171276529010548,1,0.21788299809855882,0.19880119880119881,1.0,0.779989241527703
huong,USDJPY,marubozu,2,3050,96.0,0.33609437905668876,0.06196626159458833,1,0.5621352186645099,0.5744255744255744,1.0,0.9313267377783506
huong,USDJPY,con_quay,1,3050,519.0,0.27002854243164254,-0.025834367204778313,-1,0.6033503845289899,0.6053946053946054,1.0,0.9393138507062558
huong,USDJPY,con_quay,2,3050,520.0,0.3023329230203781,-0.02731708681840435,-1,0.5824638831625861,0.5774225774225774,1.0,0.9313267377783506
huong,USDJPY,nhan_chim_tang,1,3050,216.0,3.351197506780182,0.13310046067278924,1,0.06725379288037248,0.060939060939060936,1.0,0.5546692113856293
huong,USDJPY,nhan_chim_tang,2,3050,216.0,0.005008966576319644,0.005150504257036744,1,0.9435822288436151,0.954045954045954,1.0,0.9976667739605971
huong,USDJPY,nhan_chim_giam,1,3050,218.0,0.07442459605860621,-0.01975684500515807,-1,0.7850187513472255,0.7902097902097902,1.0,0.9695825646745893
huong,USDJPY,nhan_chim_giam,2,3050,218.0,1.109819983967371,-0.0762746781155205,-1,0.29220464187800077,0.2917082917082917,1.0,0.8537803659754879
huong,USDJPY,harami_tang,1,3050,209.0,0.15940765645585978,0.029488230070825208,1,0.689730449609912,0.6643356643356644,1.0,0.9504780933352363
huong,USDJPY,harami_tang,2,3050,209.0,1.1998462601092301,-0.08086965057623352,-1,0.27343900941803234,0.27372627372627373,1.0,0.832003817078444
huong,USDJPY,harami_giam,1,3050,235.0,3.4489461193417785,-0.12986420851107414,-1,0.06338857408216192,0.060939060939060936,1.0,0.5546692113856293
huong,USDJPY,harami_giam,2,3050,235.0,0.0006406192518618277,-0.001771904881557602,-1,0.9798089907854455,0.981018981018981,1.0,0.9976667739605971
huong,USDJPY,xuyen_tham,1,3050,70.0,0.16553068311173352,-0.05069283904621011,-1,0.6841433520504763,0.6843156843156843,1.0,0.9615677062983855
huong,USDJPY,xuyen_tham,2,3050,70.0,0.6667383177183058,-0.10171640808995543,-1,0.41425494786090555,0.3986013986013986,1.0,0.9257152114294971
huong,USDJPY,may_den,1,3050,56.0,1.7591911998521421,-0.1842644530914186,-1,0.18482486713326607,0.17882117882117882,1.0,0.7796399404791013
huong,USDJPY,may_den,2,3050,55.0,0.6899130815307457,-0.11647535134852909,-1,0.4062590445425851,0.39760239760239763,1.0,0.9257152114294971
huong,USDJPY,sao_mai,1,3050,175.0,0.10374906958534798,-0.025839410235331192,-1,0.7473982663140022,0.7502497502497503,1.0,0.9657009657009658
huong,USDJPY,sao_mai,2,3050,175.0,3.589884978656541,-0.15191196471856974,-1,0.05822688907302531,0.07692307692307693,1.0,0.5994005994005994
huong,USDJPY,sao_hom,1,3050,172.0,0.0006315888129043711,-0.0020343645150236256,-1,0.9799517761750905,0.9790209790209791,1.0,0.9976667739605971
huong,USDJPY,sao_hom,2,3050,172.0,0.5217555639879912,0.05844444555707206,1,0.4701492178538076,0.4775224775224775,1.0,0.9280492235037688
huong,USDJPY,ba_linh_trang,1,3050,388.0,0.23712975274807932,0.0273297923220351,1,0.6263219263333268,0.6323676323676324,1.0,0.9438322871158692
huong,USDJPY,ba_linh_trang,2,3050,388.0,1.489270013008335,0.06842540607954552,1,0.22242422289397135,0.22677322677322678,1.0,0.8147541081672819
huong,USDJPY,ba_qua_den,1,3050,267.0,0.06908339643098793,0.01737313179852055,1,0.7926938336044769,0.7752247752247752,1.0,0.9657009657009658
huong,USDJPY,ba_qua_den,2,3050,267.0,2.5784397626116067,0.10606159584288567,1,0.10843205000657996,0.11388611388611389,1.0,0.7094945870456074
huong,USDJPY,gap,1,3050,,0.34254188478706205,-11.886552080291032,-1,0.558409013695345,0.5624375624375625,1.0,0.9313267377783506
huong,USDJPY,gap,2,3050,,4.064447032233759e-05,-0.1294605219562932,-1,0.9949136972373008,0.994005994005994,1.0,0.9976667739605971
huong,USDJPY,abs_gap,1,3050,,0.5268396730205749,15.481459931913726,1,0.46799432929141116,0.45554445554445555,1.0,0.9280492235037688
huong,USDJPY,abs_gap,2,3050,,0.08729158967497594,6.301520171729898,1,0.7676691333834966,0.7822177822177823,1.0,0.9657009657009658
