Date,open,high,low,close,n_bars
2011-05-09,0.963,0.9695,0.9603,0.9644,1267
2011-05-10,0.9643,0.9652,0.9561,0.9569,1234
2011-05-11,0.9568,0.9637,0.9512,0.9607,1241
2011-05-12,0.9606,0.9693,0.9598,0.9632,1234
2011-05-13,0.9633,0.9743,0.9603,0.9685,1155
2011-05-15,0.9687,0.9703,0.9686,0.9701,127
2011-05-16,0.97,0.9769,0.9682,0.9751,1279
2011-05-17,0.975,0.9792,0.9715,0.9719,1278
2011-05-18,0.972,0.9758,0.9688,0.9693,1295
2011-05-19,0.9692,0.9713,0.9652,0.9669,1193
2011-05-20,0.967,0.977,0.964,0.974,1087
2011-05-22,0.9741,0.975,0.9732,0.9738,115
2011-05-23,0.9737,0.9809,0.9735,0.9783,1283
2011-05-24,0.9784,0.979,0.9753,0.9765,1257
2011-05-25,0.9766,0.9815,0.9742,0.979,1268
2011-05-26,0.9791,0.9814,0.9755,0.979,1314
2011-05-27,0.9789,0.9797,0.9752,0.9759,1177
2011-05-29,0.9778,0.9785,0.9766,0.9767,100
2011-05-30,0.9768,0.9786,0.9751,0.9761,893
2011-05-31,0.976,0.9763,0.9654,0.9674,1187
2011-06-01,0.9673,0.978,0.9666,0.9768,1240
2011-06-02,0.9769,0.9808,0.9743,0.9755,1261
2011-06-03,0.9754,0.9851,0.9743,0.9777,1117
2011-06-05,0.9781,0.9781,0.9767,0.9767,85
2011-06-06,0.9768,0.9816,0.9767,0.9796,1202
2011-06-07,0.9797,0.9808,0.973,0.9744,1189
2011-06-08,0.9743,0.9819,0.9742,0.9796,1225
2011-06-09,0.9797,0.9812,0.9722,0.9747,1228
2011-06-10,0.9746,0.9797,0.9711,0.9797,1140
2011-06-12,0.9791,0.9797,0.9782,0.9794,99
2011-06-13,0.9793,0.9796,0.975,0.9762,1215
2011-06-14,0.9761,0.977,0.9673,0.9689,1219
2011-06-15,0.9688,0.9828,0.9669,0.978,1190
2011-06-16,0.9781,0.9897,0.9772,0.9811,1309
2011-06-17,0.981,0.9868,0.9774,0.9792,1177
2011-06-19,0.9816,0.9817,0.9804,0.9815,105
2011-06-20,0.9816,0.9848,0.9775,0.9786,1232
2011-06-21,0.9787,0.9804,0.9708,0.9723,1262
2011-06-22,0.9724,0.9752,0.97,0.9738,1250
2011-06-23,0.9737,0.9823,0.9712,0.9779,1273
2011-06-24,0.978,0.9885,0.9769,0.9884,1146
2011-06-26,0.9868,0.9893,0.9867,0.989,118
2011-06-27,0.9891,0.9912,0.985,0.9854,1276
2011-06-28,0.9855,0.9883,0.98,0.981,1247
2011-06-29,0.9811,0.9823,0.9667,0.9682,1247
2011-06-30,0.9683,0.9686,0.9623,0.9642,1306
2011-07-01,0.9641,0.965,0.9579,0.9584,1083
2011-07-03,0.9595,0.9595,0.9579,0.9584,69
2011-07-04,0.9585,0.9617,0.9579,0.9602,965
