Date,open,high,low,close,n_bars
2024-12-31,0.62178,0.62311,0.61785,0.61871,1316
2025-01-01,0.61804,0.61939,0.61796,0.6193,111
2025-01-02,0.6193,0.62223,0.61878,0.62006,1435
2025-01-03,0.62007,0.62248,0.61975,0.62148,1319
2025-01-05,0.62094,0.62243,0.6204,0.62203,115
2025-01-06,0.62205,0.63018,0.62183,0.62376,1432
2025-01-07,0.62379,0.62878,0.62268,0.62336,1437
2025-01-08,0.62336,0.62416,0.61871,0.62105,1435
2025-01-09,0.62105,0.62125,0.61715,0.61893,1434
2025-01-10,0.61893,0.62055,0.61389,0.61426,1320
2025-01-12,0.61441,0.61583,0.61414,0.61531,118
2025-01-13,0.61531,0.62025,0.61306,0.61904,1434
2025-01-14,0.61906,0.62069,0.61656,0.61905,1431
2025-01-15,0.61903,0.62461,0.61808,0.62349,1439
2025-01-16,0.62349,0.62456,0.61916,0.62093,1433
2025-01-17,0.62093,0.62268,0.61637,0.61896,1319
2025-01-19,0.61964,0.61997,0.61893,0.6197,115
2025-01-20,0.6197,0.62862,0.61964,0.62798,1431
2025-01-21,0.62799,0.62885,0.62077,0.62614,1435
2025-01-22,0.62614,0.62951,0.62524,0.62724,1436
2025-01-23,0.62723,0.62993,0.62546,0.62823,1437
2025-01-24,0.62823,0.63303,0.62781,0.63097,1320
2025-01-26,0.63026,0.63045,0.62905,0.6293,116
2025-01-27,0.62932,0.63074,0.62563,0.62591,1439
2025-01-28,0.62591,0.62737,0.62363,0.62509,1431
2025-01-29,0.6251,0.62553,0.62097,0.62388,1436
2025-01-30,0.62388,0.62429,0.61984,0.62137,1436
2025-01-31,0.62135,0.62621,0.62034,0.62058,1319
2025-02-02,0.61611,0.61656,0.61369,0.61411,117
2025-02-03,0.61411,0.62367,0.60873,0.6217,1437
2025-02-04,0.62169,0.62615,0.61702,0.62488,1429
2025-02-05,0.62491,0.62964,0.62397,0.62833,1438
2025-02-06,0.62833,0.62876,0.62547,0.62808,1434
2025-02-07,0.62807,0.63004,0.62525,0.62696,1318
2025-02-09,0.62326,0.62605,0.62326,0.62574,120
2025-02-10,0.62573,0.62869,0.6252,0.62695,1434
2025-02-11,0.62697,0.63015,0.62599,0.62961,1438
2025-02-12,0.62963,0.63089,0.62347,0.62812,1433
2025-02-13,0.62815,0.63224,0.62544,0.6316,1434
2025-02-14,0.63159,0.63672,0.631,0.63475,1318
2025-02-16,0.63444,0.63562,0.63444,0.6356,115
2025-02-17,0.63559,0.63734,0.63484,0.63549,1407
2025-02-18,0.63548,0.63673,0.63338,0.63518,1428
2025-02-19,0.63517,0.63696,0.63362,0.63401,1430
2025-02-20,0.63403,0.6408,0.63273,0.6402,1434
2025-02-21,0.6402,0.64075,0.63513,0.63534,1319
2025-02-23,0.63603,0.63737,0.63582,0.63684,115
2025-02-24,0.63685,0.63916,0.6336,0.63382,1426
2025-02-25,0.63381,0.6356,0.63216,0.63509,1425
2025-02-26,0.63508,0.63522,0.62953,0.63086,1437
2025-02-27,0.63089,0.63096,0.623,0.62309,1437
2025-02-28,0.62311,0.62374,0.61922,0.62025,1320
2025-03-02,0.62135,0.62234,0.62077,0.62195,117
2025-03-03,0.62194,0.62541,0.62034,0.62152,1436
2025-03-04,0.62153,0.62792,0.61867,0.62675,1438
2025-03-05,0.62674,0.63418,0.62335,0.63361,1436
2025-03-06,0.63362,0.63634,0.63199,0.63312,1431
2025-03-07,0.63312,0.63369,0.62815,0.63031,1314
2025-03-09,0.63068,0.63139,0.62951,0.63106,237
2025-03-10,0.63105,0.63305,0.62639,0.62767,1428
2025-03-11,0.62767,0.63113,0.62584,0.6293,1440
2025-03-12,0.6293,0.63334,0.62761,0.63266,1425
2025-03-13,0.63266,0.63299,0.62687,0.62841,1431
2025-03-14,0.62841,0.63309,0.62798,0.63207,1200
2025-03-16,0.63195,0.63334,0.6315,0.6329,235
2025-03-17,0.63289,0.63905,0.63207,0.63805,1435
2025-03-18,0.63806,0.63905,0.63435,0.63612,1436
2025-03-19,0.63611,0.63661,0.6319,0.6343,1433
2025-03-20,0.63428,0.6348,0.62707,0.63018,1429
2025-03-21,0.63018,0.63034,0.62575,0.62676,1200
2025-03-23,0.62664,0.62945,0.62663,0.62922,236
2025-03-24,0.62924,0.63048,0.62672,0.62839,1426
2025-03-25,0.62838,0.6325,0.62781,0.62889,1430
2025-03-26,0.6289,0.63301,0.6278,0.62912,1438
2025-03-27,0.62914,0.63178,0.62894,0.62953,1430
2025-03-28,0.62951,0.63117,0.62804,0.62829,1200
2025-03-30,0.62843,0.62905,0.62719,0.62755,112
2025-03-31,0.62819,0.62999,0.62183,0.62395,1434
2025-04-01,0.62391,0.62902,0.62314,0.62875,1431
2025-04-02,0.62876,0.63403,0.62255,0.62633,1436
2025-04-03,0.62632,0.63887,0.62554,0.63253,1417
2025-04-04,0.63252,0.63314,0.59862,0.60372,1258
2025-04-06,0.59919,0.60096,0.59319,0.59861,176
2025-04-07,0.59862,0.61267,0.59439,0.59963,1432
2025-04-08,0.59966,0.60848,0.59394,0.59525,1433
2025-04-09,0.59525,0.61751,0.59132,0.61327,1436
2025-04-10,0.61323,0.6249,0.61152,0.62225,1435
2025-04-11,0.62225,0.63003,0.61807,0.62865,1260
2025-04-13,0.6303,0.63055,0.62777,0.63002,176
2025-04-14,0.63003,0.63423,0.62747,0.63184,1435
2025-04-15,0.63183,0.63826,0.63183,0.63372,1436
2025-04-16,0.6337,0.63911,0.63304,0.63685,1433
2025-04-17,0.63686,0.63934,0.63327,0.63885,1422
2025-04-18,0.63885,0.63928,0.63665,0.63731,1256
2025-04-20,0.63684,0.63927,0.63659,0.63893,171
2025-04-21,0.63891,0.64373,0.63829,0.6421,1436
2025-04-22,0.64211,0.64389,0.63486,0.63754,1436
2025-04-23,0.63754,0.64351,0.63517,0.63634,1433
2025-04-24,0.63634,0.64139,0.63432,0.63997,1432
2025-04-25,0.63996,0.64206,0.6374,0.63957,1259
2025-04-27,0.63835,0.64052,0.63799,0.63818,173
2025-04-28,0.6382,0.64347,0.63674,0.64275,1433
2025-04-29,0.64274,0.64493,0.63744,0.63868,1435
2025-04-30,0.63867,0.64173,0.63554,0.641,1413
2025-05-01,0.64101,0.64268,0.63645,0.63848,1436
2025-05-02,0.63849,0.64695,0.63815,0.64414,1260
2025-05-04,0.64428,0.64574,0.64402,0.64433,164
2025-05-05,0.64435,0.64934,0.64338,0.64603,1432
2025-05-06,0.64604,0.65141,0.64374,0.65028,1436
2025-05-07,0.65027,0.65114,0.64205,0.64303,1432
2025-05-08,0.64305,0.6464,0.63913,0.63931,1434
2025-05-09,0.63929,0.6432,0.63703,0.6409,1258
2025-05-11,0.64284,0.6431,0.64162,0.64186,177
2025-05-12,0.64188,0.64603,0.63535,0.6372,1434
2025-05-13,0.63721,0.64782,0.63608,0.64716,1433
2025-05-14,0.64717,0.65007,0.64196,0.64267,1436
2025-05-15,0.6427,0.64571,0.639,0.64036,1428
2025-05-16,0.64037,0.64356,0.63874,0.64003,1260
2025-05-18,0.63957,0.64124,0.6395,0.64087,173
2025-05-19,0.64088,0.64645,0.63978,0.64537,1433
2025-05-20,0.64539,0.64546,0.63912,0.64251,1437
2025-05-21,0.64249,0.64688,0.64224,0.6432,1431
2025-05-22,0.64325,0.64582,0.64067,0.64083,1435
2025-05-23,0.64085,0.64991,0.64079,0.64925,1260
2025-05-25,0.64824,0.65063,0.64821,0.65014,173
2025-05-26,0.65013,0.6537,0.64794,0.64796,1405
2025-05-27,0.64795,0.64954,0.64343,0.64471,1435
2025-05-28,0.64473,0.64529,0.64095,0.64219,1436
2025-05-29,0.64218,0.64597,0.64067,0.64434,1433
2025-05-30,0.64434,0.6452,0.64071,0.64283,1259
2025-06-01,0.64326,0.64499,0.64307,0.64424,173
2025-06-02,0.64425,0.64999,0.6442,0.64982,1436
2025-06-03,0.64981,0.64987,0.64439,0.64638,1432
2025-06-04,0.64637,0.65044,0.64501,0.64891,1433
2025-06-05,0.64891,0.65375,0.64855,0.65097,1435
2025-06-06,0.65096,0.65166,0.64791,0.64877,1260
2025-06-08,0.6496,0.65012,0.6494,0.64982,171
2025-06-09,0.64984,0.65334,0.64934,0.65161,1430
2025-06-10,0.65163,0.65328,0.64895,0.65284,1418
2025-06-11,0.65286,0.65455,0.64956,0.65083,1434
2025-06-12,0.65084,0.65332,0.64768,0.65267,1438
2025-06-13,0.65266,0.65268,0.64559,0.64821,1259
2025-06-15,0.64801,0.64937,0.64759,0.64915,168
2025-06-16,0.64916,0.65516,0.64661,0.65119,1432
2025-06-17,0.6512,0.65435,0.64656,0.64801,1428
2025-06-18,0.648,0.65371,0.64765,0.65058,1435
2025-06-19,0.65058,0.6509,0.64452,0.64851,1430
2025-06-20,0.6485,0.64951,0.64445,0.64445,1260
2025-06-22,0.6424,0.64482,0.64145,0.64454,169
2025-06-23,0.64454,0.64865,0.6372,0.64764,1429
2025-06-24,0.64766,0.65191,0.64706,0.64949,1438
2025-06-25,0.6495,0.65227,0.64839,0.65205,1437
2025-06-26,0.6521,0.65635,0.65098,0.65463,1434
2025-06-27,0.65466,0.65607,0.65077,0.65271,1260
2025-06-29,0.65319,0.65383,0.65309,0.65316,169
2025-06-30,0.65314,0.65835,0.65224,0.65758,1439
2025-07-01,0.65761,0.65899,0.65534,0.65792,1434
2025-07-02,0.65792,0.65883,0.65429,0.65815,1438
2025-07-03,0.65815,0.65861,0.65366,0.6576,1417
2025-07-04,0.65758,0.65784,0.65453,0.65454,1256
2025-07-06,0.65555,0.65558,0.65465,0.65497,165
2025-07-07,0.65497,0.65525,0.64849,0.6506,1438
2025-07-08,0.65059,0.65576,0.65058,0.65237,1434
2025-07-09,0.65238,0.65476,0.65092,0.65355,1437
2025-07-10,0.65354,0.65947,0.65333,0.65929,1430
2025-07-11,0.6593,0.65942,0.65558,0.65736,1260
2025-07-13,0.65605,0.65771,0.65605,0.65748,174
2025-07-14,0.65746,0.65871,0.65391,0.65434,1433
