pair,Date,rv_kiem,n_o,j_bcl,j_tho,n_nhay_bcl,n_nhay_tho,ti_chuky
AUDUSD,2025-07-29,2.330406990939968e-05,287,1.7531090393563756e-06,2.843310151080235e-06,2,2,0.9198187653719623
AUDUSD,2025-07-30,3.4871613302875017e-05,287,1.0211258729684906e-05,1.0211258729684906e-05,3,3,0.9444087954241444
AUDUSD,2025-07-31,2.6364453968655297e-05,287,0.0,0.0,0,0,0.9889882100918607
AUDUSD,2025-08-01,0.00010821300305400314,251,6.296593545838746e-05,6.73039677263707e-05,2,3,0.6148354275289367
AUDUSD,2025-08-04,3.158866793538528e-05,287,6.673567936358796e-06,1.0931471585052491e-05,5,8,1.5945730789879835
AUDUSD,2025-08-05,2.671600677840334e-05,287,2.331073342839278e-06,3.2693881288763544e-06,3,3,1.1093852137260105
AUDUSD,2025-08-06,1.593848487372849e-05,287,9.464662962621761e-07,0.0,2,0,0.9892274479960652
AUDUSD,2025-08-07,2.3713620029767663e-05,287,2.915979729635065e-06,2.1522467117548987e-06,3,2,1.0584853633167768
AUDUSD,2025-08-08,1.5818983445221963e-05,251,0.0,0.0,0,0,0.9394219193177867
AUDUSD,2025-08-11,1.3054241042576472e-05,287,8.898223298195994e-07,1.987309014793524e-06,2,3,1.3006035139689653
AUDUSD,2025-08-12,3.736394798567271e-05,287,1.42701446702361e-05,1.67927324233525e-05,7,8,0.9200239036752602
AUDUSD,2025-08-13,1.6735567546760783e-05,287,1.3146628937678655e-06,2.1534931827612766e-06,1,2,0.9333359837275667
AUDUSD,2025-08-14,3.355236921505205e-05,287,5.0181110989971895e-06,8.558022386164047e-06,2,3,0.7629356963789549
AUDUSD,2025-08-15,1.3372330638687489e-05,251,0.0,1.1224907851729148e-06,0,1,0.8639873268523471
AUDUSD,2025-08-18,1.2218786282070312e-05,287,8.333860601525864e-07,7.402656519097573e-07,2,1,1.3525547149961168
AUDUSD,2025-08-19,1.603446661907906e-05,287,1.4293625076775538e-06,8.551468854697476e-07,3,1,1.0317279150243075
AUDUSD,2025-08-20,2.786465507754212e-05,287,1.8232329169196092e-06,3.1795808864598406e-06,1,2,0.901584204313445
AUDUSD,2025-08-21,2.773878672598487e-05,287,7.451090788497332e-06,7.997244604760954e-06,3,3,1.2336476087512147
AUDUSD,2025-08-22,5.273269604310695e-05,251,3.2865119420749085e-05,3.670639361718075e-05,2,5,0.5093166967160252
AUDUSD,2025-08-25,1.5513065767463146e-05,287,4.824541268103612e-07,1.0343770044542295e-06,1,1,1.229835307925081
AUDUSD,2025-08-26,1.971643921922758e-05,287,2.273285396006175e-06,5.5348563637910385e-06,3,7,1.012452157937946
AUDUSD,2025-08-27,1.8920540244964102e-05,287,2.388700626863585e-06,3.1336744932565196e-06,2,3,0.9208278233346227
AUDUSD,2025-08-28,1.4160893545327892e-05,287,1.2485912815285945e-06,2.850721068334924e-06,2,4,0.9446409192564081
AUDUSD,2025-08-29,1.4023810623481832e-05,251,0.0,0.0,0,0,0.8927086514337599
AUDUSD,2025-09-01,1.136392998217919e-05,287,2.2877577984681966e-06,2.6624070206323115e-06,4,4,1.4782326042410197
AUDUSD,2025-09-02,5.097642707373115e-05,287,2.7022401608011813e-05,3.4558290424089315e-05,5,13,1.5034346460189136
AUDUSD,2025-09-03,2.6873998866947317e-05,287,8.677420767996827e-06,1.1588283343062468e-05,3,6,0.8452168167223784
AUDUSD,2025-09-04,2.0000223260475975e-05,287,4.646635742630253e-06,7.68446409782947e-06,3,6,1.1062918383265044
AUDUSD,2025-09-05,2.8501723415609148e-05,251,1.2650944064255616e-05,1.8750180831579855e-05,2,9,0.6011156877933751
AUDUSD,2025-09-08,1.537254980774897e-05,287,0.0,0.0,0,0,1.1938878282055598
AUDUSD,2025-09-09,1.951526350677917e-05,287,0.0,3.884988328590914e-06,0,3,0.8681859310988743
AUDUSD,2025-09-10,2.9723165362282047e-05,287,1.2230716228502305e-05,1.3689677597318416e-05,3,5,0.7217214722023239
AUDUSD,2025-09-11,2.2098806843587382e-05,287,6.276069421745588e-06,9.516053763482776e-06,3,8,0.7536285312653603
AUDUSD,2025-09-12,1.4509371831203922e-05,251,0.0,1.3712802533929023e-06,0,2,0.8632309741614557
AUDUSD,2025-09-15,1.4260454912823874e-05,287,1.3532125827702246e-06,1.0106365127385268e-06,2,1,1.3681660053812177
AUDUSD,2025-09-16,1.902466956672566e-05,287,2.0425438795203166e-06,4.0652511330767585e-06,2,3,1.0468550483916095
AUDUSD,2025-09-17,7.346591863606857e-05,287,5.9212563593059796e-05,5.813759010412725e-05,17,15,1.0066492397238502
AUDUSD,2025-09-18,2.9211176407463126e-05,287,2.107584412060691e-06,8.764742980122188e-06,1,5,0.6994836460072031
AUDUSD,2025-09-19,1.9502056805796833e-05,251,0.0,0.0,0,0,0.8633276046418729
AUDUSD,2025-09-22,1.6252892644962758e-05,287,3.318285499685385e-07,1.9042123462642565e-06,1,3,1.0661224378832435
AUDUSD,2025-09-23,1.788421596230455e-05,287,0.0,2.593970119265021e-06,0,3,0.9572935681817607
AUDUSD,2025-09-24,2.4518200636523398e-05,287,5.594795586965072e-06,5.062083115343303e-06,3,2,0.8610830583787938
AUDUSD,2025-09-25,2.709459209480941e-05,287,8.195333432244538e-06,6.859969821917978e-06,7,3,0.9984778263471428
AUDUSD,2025-09-26,1.3881482421599259e-05,251,0.0,8.414227757950406e-07,0,1,0.8724317583888533
AUDUSD,2025-09-29,1.4535340684553558e-05,287,2.3436945472941956e-06,2.3436945472941956e-06,2,2,1.4378714360681364
AUDUSD,2025-09-30,4.1020994185077766e-05,287,1.2620495962635957e-05,1.3345433554352545e-05,5,4,1.025515783677969
AUDUSD,2025-10-01,2.4803038202861243e-05,287,6.219531229341753e-06,7.0972250517673576e-06,1,2,0.8537208410127666
AUDUSD,2025-10-02,1.8376203531251025e-05,287,2.2162008218553546e-06,3.736029847501588e-06,2,4,0.9915097214500417
AUDUSD,2025-10-03,1.0873746876363596e-05,251,1.0613315438801967e-06,1.0613315438801967e-06,1,1,1.0789444553089436
AUDUSD,2025-10-06,1.8850534993658828e-05,287,4.486640427311486e-06,5.609363167539633e-06,4,5,1.245018721724628
AUDUSD,2025-10-07,1.564136875186497e-05,286,1.1658976107582139e-06,8.829426426347908e-07,2,1,0.9932268634797683
AUDUSD,2025-10-08,1.7304430975123216e-05,287,3.4125355923841505e-06,3.043214379229301e-06,4,3,1.0715514772069712
AUDUSD,2025-10-09,3.11494255830645e-05,287,3.0112102582719524e-06,9.82164867554339e-06,2,6,0.7494052209679026
AUDUSD,2025-10-10,4.543506202538548e-05,251,2.381020479860558e-05,2.5314694963985406e-05,7,8,0.7822162834658507
AUDUSD,2025-10-13,2.3765623838862228e-05,287,2.112707872081282e-06,2.577860837819022e-06,2,2,1.3504942243707847
AUDUSD,2025-10-14,4.1256921168622974e-05,287,5.5555253333297515e-06,4.031131806495942e-06,3,2,1.1809815162306287
AUDUSD,2025-10-15,4.0983705041654816e-05,287,2.0774347163726445e-05,2.1227449641178283e-05,4,4,1.225771106574699
AUDUSD,2025-10-16,6.090360159603213e-05,287,2.6697460842575715e-05,2.8473666367296486e-05,3,4,0.8376592683188762
AUDUSD,2025-10-17,3.590479568794658e-05,251,5.082460040767868e-06,5.082460040767868e-06,2,2,0.9476022695548612
AUDUSD,2025-10-20,1.6104405739191628e-05,287,7.844971866030873e-07,1.3319474421956405e-06,2,2,1.1873325161244652
AUDUSD,2025-10-21,2.1542886210632193e-05,287,0.0,3.6440091171218157e-06,0,4,0.8802826065658805
AUDUSD,2025-10-22,2.2779545607548128e-05,287,0.0,0.0,0,0,0.9754018476257752
AUDUSD,2025-10-23,1.3562304284153206e-05,287,1.191454705863387e-06,7.136140489333609e-07,2,1,0.8857554969058751
AUDUSD,2025-10-24,2.81840222229146e-05,251,1.1312197213641486e-05,1.6132633812977146e-05,1,7,0.6276154895680596
AUDUSD,2025-10-27,1.539457497791077e-05,287,6.058236466319067e-07,9.560946834445974e-07,1,1,1.2198439462400748
AUDUSD,2025-10-28,2.1713778600592816e-05,287,9.01894087515573e-06,8.685567705986215e-06,3,2,1.2717996321173712
AUDUSD,2025-10-29,7.518811438470865e-05,287,5.130643972414364e-05,5.055283884776095e-05,6,5,1.2058330321089425
AUDUSD,2025-10-30,3.059930663702675e-05,287,6.560758464006823e-06,3.690975453742452e-06,6,3,1.0712652869360602
AUDUSD,2025-10-31,1.630261043417402e-05,239,1.0886581113297963e-06,8.403432542245793e-07,2,1,0.9132770618487323
AUDUSD,2025-11-03,1.5575208885708632e-05,287,0.0,8.164650121455756e-07,0,1,1.2152977447893691
AUDUSD,2025-11-04,2.682649279485223e-05,287,2.6274053916568514e-06,2.6274053916568514e-06,2,2,1.0788429871814114
AUDUSD,2025-11-05,2.3319461709981687e-05,287,7.721389243124057e-07,2.1631257955548576e-06,1,2,0.9504743351979342
AUDUSD,2025-11-06,2.792905379379919e-05,287,2.9300893332055417e-06,8.882997171033052e-06,2,7,0.8662589126302134
AUDUSD,2025-11-07,2.3791805395701933e-05,263,0.0,1.7627153513376553e-06,0,1,1.0303395489769651
AUDUSD,2025-11-10,1.3420286338892947e-05,287,5.175795214244462e-07,5.175795214244462e-07,1,1,1.3092527556772897
AUDUSD,2025-11-11,1.0252208560934898e-05,287,4.3439925071003686e-07,4.3439925071003686e-07,1,1,0.9889598801642453
AUDUSD,2025-11-12,1.4912228541754214e-05,287,0.0,0.0,0,0,0.98308190295181
AUDUSD,2025-11-13,3.965377974008692e-05,287,1.719398391428794e-05,2.13703712520726e-05,2,6,0.8235935494467544
AUDUSD,2025-11-14,2.2235351865705877e-05,263,1.1137860830679814e-06,0.0,1,0,1.029586600808831
AUDUSD,2025-11-17,1.6176490057416507e-05,287,1.1546419180113201e-06,2.5747036473291908e-06,1,3,1.331297640605816
AUDUSD,2025-11-18,2.4702362137585356e-05,287,0.0,1.9441789952028624e-06,0,2,1.0355069152458116
AUDUSD,2025-11-19,2.4852338946825937e-05,287,5.493579604518639e-07,0.0,1,0,1.1741671991042881
AUDUSD,2025-11-20,3.9737417102313845e-05,287,9.058417829831791e-06,1.2004715175442607e-05,6,6,0.957185328501777
AUDUSD,2025-11-21,3.764099768185786e-05,263,0.0,7.488643234989534e-06,0,3,0.8724883352075243
AUDUSD,2025-11-24,2.1935013186527898e-05,287,5.070655549242962e-07,0.0,1,0,1.2331636234196144
AUDUSD,2025-11-25,3.012180461944438e-05,287,5.94095495295136e-06,7.523091162700999e-06,5,5,0.934340239967441
AUDUSD,2025-11-26,2.5395929745335337e-05,287,0.0,1.4497529955573593e-06,0,1,0.8258466380895246
AUDUSD,2025-11-27,8.782803353044101e-06,287,4.54024222401158e-07,4.54024222401158e-07,1,1,0.9498166819438126
AUDUSD,2025-11-28,1.2199853115909725e-05,263,0.0,1.1735383377240248e-06,0,1,0.961346873241184
AUDUSD,2025-12-01,2.0997429598710655e-05,287,1.7223838560296035e-06,1.7223838560296035e-06,1,1,1.1684269551461632
AUDUSD,2025-12-02,1.5256132590628184e-05,287,2.070474293156483e-06,3.3750959581463415e-06,2,4,0.9540025827347931
AUDUSD,2025-12-03,2.888314183393086e-05,287,1.4280310680297617e-05,1.6890975542579148e-05,4,6,0.7095417652884881
AUDUSD,2025-12-04,1.3077783294995963e-05,287,0.0,0.0,0,0,0.9445938162120399
AUDUSD,2025-12-05,1.1710928884573742e-05,263,1.0627077083066406e-06,1.4362143212214793e-06,2,2,1.0417505151337882
AUDUSD,2025-12-08,1.2853440595451366e-05,287,0.0,0.0,0,0,1.258651804176415
AUDUSD,2025-12-09,2.9026795924477492e-05,287,1.0895879262453658e-05,1.2390036931605508e-05,7,8,1.2401528155356771
AUDUSD,2025-12-10,3.150207897747762e-05,287,1.6870206052689274e-05,1.7550324347339893e-05,7,8,1.1319745116511906
AUDUSD,2025-12-11,2.9803616987817427e-05,287,2.2963394680386496e-06,3.368599140432131e-06,1,2,0.9008023604625801
AUDUSD,2025-12-12,2.043016440653885e-05,263,1.0459992244344154e-06,5.105688080535006e-06,1,4,0.9381791904716312
AUDUSD,2025-12-15,1.8888490712919798e-05,287,4.526053755727196e-06,5.379130388913337e-06,5,6,1.4763560902677817
AUDUSD,2025-12-16,3.106249499596692e-05,287,5.098333398454697e-06,6.085934908753797e-06,1,2,0.9503422389803625
AUDUSD,2025-12-17,1.882767538014481e-05,287,0.0,1.0857087774109827e-06,0,1,0.9939827892486606
AUDUSD,2025-12-18,1.8789907897006407e-05,287,3.298490645264096e-06,3.298490645264096e-06,2,2,0.8827233815587886
AUDUSD,2025-12-19,1.2814809045343435e-05,263,4.4283271256405406e-07,1.3894314956637685e-06,1,2,0.9442242932725433
AUDUSD,2025-12-22,9.10515428278652e-06,287,4.1756651195305754e-07,0.0,1,0,1.3437510932887722
AUDUSD,2025-12-23,1.3066913453048649e-05,287,1.2890857674916846e-06,1.99417104422278e-06,1,2,0.8392998941472788
AUDUSD,2025-12-24,9.814677782200378e-06,280,1.8707591441392357e-07,1.0839955757808518e-06,1,2,0.972872655082931
AUDUSD,2025-12-26,9.369965173418484e-06,263,0.0,5.117717469574478e-07,0,1,1.0175658527294533
AUDUSD,2025-12-29,2.0348550023069054e-05,287,0.0,2.7131354412126053e-06,0,3,1.143494130112697
AUDUSD,2025-12-30,1.2676122268342703e-05,287,1.8514575088614257e-06,1.3924690644407627e-06,3,1,1.12687880220529
AUDUSD,2025-12-31,1.5841681094952233e-05,263,0.0,8.29670440147436e-07,0,1,0.8718362012540928
EURUSD,2010-01-04,3.9039524845674486e-05,287,0.0,4.255333175580116e-06,0,2,1.2780309711195983
EURUSD,2010-01-05,3.715488799876665e-05,287,3.3239289198751642e-06,7.2622292724795375e-06,3,3,1.2187776180327592
EURUSD,2010-01-06,4.832849229357036e-05,287,8.366412169143421e-06,1.7045958250090883e-05,3,7,0.992648090298406
EURUSD,2010-01-07,3.2589387841089494e-05,287,1.969976389118744e-06,0.0,2,0,1.106287276656004
EURUSD,2010-01-08,5.7370144675976915e-05,262,2.796421548027246e-05,2.939559485304603e-05,9,8,0.6901920929940921
EURUSD,2010-01-11,3.766839230087442e-05,287,9.323522841412142e-07,2.0970698067995955e-06,1,1,1.512219647357525
EURUSD,2010-01-12,3.780295523086736e-05,287,5.461590301124214e-06,5.461590301124214e-06,2,2,1.2979316291190277
EURUSD,2010-01-13,3.3982802089956656e-05,287,0.0,3.4239067785607927e-06,0,2,1.0042350677739493
EURUSD,2010-01-14,2.7315262104825323e-05,287,1.534877337506298e-06,7.956738309639259e-06,1,7,0.9851674473643752
EURUSD,2010-01-15,3.462856849423741e-05,263,7.888991717035161e-06,1.590324729764746e-05,5,11,1.2830159655601594
EURUSD,2010-01-18,1.4229619836639452e-05,285,2.268932060847345e-06,0.0,6,0,2.1359142674246447
EURUSD,2010-01-19,2.885421712422398e-05,286,3.7195012045061804e-06,5.1720890724515e-06,4,4,1.331275354689755
EURUSD,2010-01-20,5.353747442568965e-05,287,1.9429710982615636e-05,1.4366193473530875e-05,7,1,1.5069031972395786
EURUSD,2010-01-21,6.473896715647942e-05,287,1.6991826516353907e-05,2.024298123310319e-05,4,4,1.097206293948689
EURUSD,2010-01-22,4.004649525182203e-05,263,1.5724981706984635e-06,1.622554655515675e-06,2,1,1.175222802819246
EURUSD,2010-01-25,2.60002741161871e-05,286,1.8572077399892684e-06,5.46634421613833e-06,2,6,1.2697422749859242
EURUSD,2010-01-26,3.473386118241926e-05,287,2.929561693015852e-06,1.8041420395014794e-06,2,1,1.6047162171984288
EURUSD,2010-01-27,3.6313109615218326e-05,287,0.0,1.6497605082388059e-06,0,1,1.3206263965861484
EURUSD,2010-01-28,3.705586914188279e-05,287,4.816279851243911e-06,4.3040287707348855e-06,2,1,1.3561534737544187
EURUSD,2010-01-29,3.502072114728196e-05,263,1.1574474849198018e-06,3.327241614343019e-06,1,2,1.1212637818706954
EURUSD,2010-02-01,2.6244968094622216e-05,287,8.789275066872911e-07,4.9759355711471165e-06,1,4,1.287861058887628
EURUSD,2010-02-02,2.3385466476939792e-05,287,3.882248856217366e-06,2.8381169626044854e-06,4,2,1.5147745113347557
EURUSD,2010-02-03,2.093192816078609e-05,287,5.856322707116168e-07,0.0,2,0,1.2139134025963056
EURUSD,2010-02-04,3.49118778882395e-05,287,3.330451860365387e-06,4.902584970333287e-06,2,2,1.102181290762401
EURUSD,2010-02-05,7.839809802534613e-05,263,1.2360923620847132e-05,2.037557674582053e-05,4,4,1.0675473888743614
EURUSD,2010-02-08,3.5301287675865584e-05,287,0.0,0.0,0,0,1.381426633900616
EURUSD,2010-02-09,7.232061107259674e-05,287,3.195590739934344e-05,3.726117611242746e-05,3,6,1.209868483398563
EURUSD,2010-02-10,5.182633057722659e-05,287,8.093993680254239e-06,1.2615440202695063e-05,3,4,1.0363147197265055
EURUSD,2010-02-11,5.031032081080796e-05,287,2.440315288363532e-06,1.2253660389696677e-05,2,5,0.9367109244091335
EURUSD,2010-02-12,6.288531790251951e-05,263,7.4141428147312e-06,2.1627713383157578e-05,1,4,0.7593073396346914
EURUSD,2010-02-15,1.6674419989145793e-05,286,7.023409625340894e-07,0.0,2,0,1.3235984721982335
EURUSD,2010-02-16,3.752667910283616e-05,287,4.663725977042425e-06,7.396778536259724e-06,3,3,1.1167106992950888
EURUSD,2010-02-17,3.77820848099951e-05,287,3.101404824390886e-06,1.3611645616045368e-05,1,10,1.0693145429707192
EURUSD,2010-02-18,8.115331938322581e-05,287,3.250083322257233e-05,3.575491416646718e-05,11,10,2.1569717802462933
EURUSD,2010-02-19,4.9327545583864176e-05,264,2.5607405030121e-06,7.950763942356589e-06,2,4,1.2566769505893096
EURUSD,2010-02-22,3.407186501518729e-05,287,0.0,3.7052239645540627e-06,0,2,1.2099436054096804
EURUSD,2010-02-23,5.10434651272883e-05,287,9.139127991339524e-07,1.4197189129672279e-05,1,7,0.9304741232769569
EURUSD,2010-02-24,4.256401183236261e-05,286,6.861589151021934e-06,1.3147308531465607e-05,2,5,0.8597582687601113
EURUSD,2010-02-25,4.979748222880805e-05,287,5.986146113154362e-06,9.401081185089439e-06,3,4,1.1927866001978993
EURUSD,2010-02-26,4.7028987812118125e-05,264,2.179585386807834e-06,1.4196498292365985e-05,1,6,0.9797665759933131
EURUSD,2010-03-01,7.466420611153855e-05,287,2.088654714335985e-05,3.040266113759334e-05,3,6,1.1588686499060534
EURUSD,2010-03-02,7.079282186099935e-05,287,1.0872270398169813e-05,2.3659752570578763e-05,3,8,0.9762211931139545
EURUSD,2010-03-03,4.850733203432133e-05,287,6.343301316295699e-06,1.4558174553160305e-05,2,6,0.909848260877159
EURUSD,2010-03-04,4.4101179974048804e-05,287,8.669645201546052e-06,1.3210975744538082e-05,1,3,0.9301652487965841
EURUSD,2010-03-05,3.1229845358098215e-05,263,5.224494345138237e-06,1.3779465928099694e-05,1,7,0.7015910604232848
EURUSD,2010-03-08,2.3753971062504398e-05,287,0.0,3.998879342782434e-06,0,4,1.2863873057312523
EURUSD,2010-03-09,2.7836344318306244e-05,287,3.4602078120084734e-07,5.583379741846175e-06,1,4,1.3250107043986379
EURUSD,2010-03-10,2.4880685413315615e-05,287,1.5718900164215816e-06,3.968738662709547e-06,3,4,1.0455637344404378
EURUSD,2010-03-11,3.071881124725601e-05,287,1.0861994725003064e-05,1.3752707096376803e-05,2,5,0.7619722432206854
EURUSD,2010-03-12,2.893536721375221e-05,263,3.2505047232380297e-06,8.654133851011774e-06,2,8,0.868019592401168
EURUSD,2010-03-15,2.1540892976498125e-05,286,0.0,1.6634058480119382e-06,0,2,1.177303060631723
EURUSD,2010-03-16,3.408679082059448e-05,286,1.5389345010561323e-05,1.6303871268667195e-05,9,8,1.1824346367071943
EURUSD,2010-03-17,2.1974530761531964e-05,286,0.0,4.650112408671057e-06,0,3,0.8699344115867808
EURUSD,2010-03-18,3.600255327557768e-05,287,7.928153851243393e-06,1.3420405711616734e-05,4,8,0.9292610446302978
EURUSD,2010-03-19,2.213530968187427e-05,251,3.2759509347439174e-06,3.410805726977029e-06,3,3,0.9187806815619701
EURUSD,2010-03-22,2.827394486677716e-05,286,1.966059708831411e-06,9.519659781307687e-06,1,7,1.1900219571246518
EURUSD,2010-03-23,3.584879179516676e-05,286,5.487781926406169e-07,1.0445426315047104e-05,1,6,1.1367195240932464
EURUSD,2010-03-24,5.366875429617061e-05,287,1.586245974504383e-05,1.9929126483297233e-05,3,5,1.4154974958276516
EURUSD,2010-03-25,5.056586122483744e-05,287,1.187814127523794e-05,1.2206686665732394e-05,5,3,1.114910204590915
EURUSD,2010-03-26,3.5964329582704684e-05,251,0.0,4.4839424474695365e-06,0,2,0.8818810767299101
EURUSD,2010-03-29,2.8176118000611157e-05,286,4.171757807095618e-06,7.1272241486378625e-06,2,3,1.1007594169968995
EURUSD,2010-03-30,3.0308103527256173e-05,285,2.720562496469796e-07,9.34099733322622e-06,1,9,0.9352102370934067
EURUSD,2010-03-31,3.249623131427322e-05,286,2.336403686495645e-06,1.0194954830788704e-05,3,9,1.1588483110279417
EURUSD,2010-04-01,3.875106607161037e-05,287,1.1440279125090883e-05,1.8146540961530947e-05,4,10,0.9344401096097033
EURUSD,2010-04-02,1.6613092193869596e-05,244,1.5003559523080432e-06,1.1528954556635687e-05,2,28,0.8811461598730106
EURUSD,2010-04-05,2.5405589503108324e-05,285,5.744928968349415e-06,5.741619379688851e-06,5,4,1.428598816235298
EURUSD,2010-04-06,2.7756527805085617e-05,287,6.712121147998149e-07,3.844725177030237e-06,1,3,1.2360275680317325
EURUSD,2010-04-07,2.4595555026909077e-05,287,8.061662717598641e-07,3.859775163517332e-06,1,3,1.203384486096343
EURUSD,2010-04-08,2.3884074588153576e-05,285,5.599214518296631e-07,1.6336613182435404e-06,1,1,1.0191803877568841
EURUSD,2010-04-09,4.272106940584346e-05,251,3.444702685288628e-06,1.3104947030551874e-05,3,5,0.8198007850555291
EURUSD,2010-04-12,3.236865266251561e-05,287,2.0963477037240447e-06,1.7517306152328014e-06,2,1,1.538890196789302
