Date,rv5,rq5,bpv5,rsp,rsn,n5,pair
2019-06-02,9.016185398923436e-07,3.236495690698575e-12,5.442297867331027e-07,1.398339206231941e-07,7.617846192691495e-07,35,USDCHF
2019-06-03,2.7394828881272916e-05,1.3516639883020987e-09,2.5025148947746076e-05,1.107380161943824e-05,1.632102726183467e-05,287,USDCHF
2019-06-04,2.5678350780951043e-05,1.640734662121375e-09,2.610957880107837e-05,1.4218955017918985e-05,1.1459395763032057e-05,287,USDCHF
2019-06-05,3.587428627495863e-05,5.3062960125211e-09,3.19122651186751e-05,1.838460434260185e-05,1.7489681932356783e-05,287,USDCHF
2019-06-06,2.720316867616159e-05,4.199699005523572e-09,2.3194147759615048e-05,1.24065921293611e-05,1.4796576546800494e-05,287,USDCHF
2019-06-07,3.235276088275073e-05,2.1942359783111812e-08,2.619875243756022e-05,7.0476158812980095e-06,2.530514500145272e-05,251,USDCHF
2019-06-09,5.580273257442878e-07,5.805431874021105e-13,1.972647394402259e-07,3.979485180749791e-07,1.600788076693085e-07,35,USDCHF
2019-06-10,1.0946321387443364e-05,2.6998679384635566e-10,9.437496854974418e-06,5.195853419482873e-06,5.750467967960493e-06,287,USDCHF
2019-06-11,1.0868150434828933e-05,2.6213443242398965e-10,1.0724447159726713e-05,5.682788036447584e-06,5.185362398381348e-06,287,USDCHF
2019-06-12,1.3857882698925835e-05,3.6434730101886303e-10,1.3306864874482405e-05,7.799759030056565e-06,6.058123668869272e-06,287,USDCHF
2019-06-13,1.3885144254504995e-05,4.446811711717207e-10,1.4008745471208574e-05,6.093239861470176e-06,7.79190439303482e-06,287,USDCHF
2019-06-14,1.71557347977303e-05,1.381213536731291e-09,1.5286155511823426e-05,1.1369481964322218e-05,5.786252833408082e-06,251,USDCHF
2019-06-16,3.475988768207186e-07,5.894525164339013e-13,1.9087668515222221e-07,2.9804744900601e-07,4.9551427814708574e-08,35,USDCHF
2019-06-17,1.154134302363372e-05,7.264019399684545e-10,9.874404929397094e-06,5.507290291133176e-06,6.034052732500542e-06,287,USDCHF
2019-06-18,1.7764281329243912e-05,1.2854140049376723e-09,1.5977198140913476e-05,1.010154793222276e-05,7.662733397021158e-06,287,USDCHF
2019-06-19,1.953232061447218e-05,2.734796377962925e-09,1.387611149859749e-05,6.369846730908935e-06,1.3162473883563246e-05,287,USDCHF
2019-06-20,2.7301456296387303e-05,1.9504291002513632e-09,2.5505256982991115e-05,1.1312261326894726e-05,1.5989194969492576e-05,287,USDCHF
2019-06-21,1.6389976755050473e-05,3.7666935127796013e-10,1.5563707815241165e-05,6.697934911897243e-06,9.69204184315323e-06,251,USDCHF
2019-06-23,1.8211692360568616e-06,8.366498375644895e-12,1.804179157182084e-06,1.0369800200528885e-06,7.841892160039733e-07,35,USDCHF
2019-06-24,1.373970456118232e-05,3.256901689260822e-10,1.498369281442411e-05,5.828240461716713e-06,7.91146409946561e-06,287,USDCHF
2019-06-25,3.4574593517381805e-05,9.944118193719271e-09,2.744544420078987e-05,1.900628667940783e-05,1.5568306837973975e-05,287,USDCHF
2019-06-26,1.896317592402308e-05,9.640827281419675e-10,1.7474057050554475e-05,9.696435600803027e-06,9.266740323220048e-06,287,USDCHF
2019-06-27,2.3969642794832567e-05,8.085462809641838e-09,2.2571827891947564e-05,1.311598955166751e-05,1.0853653243165055e-05,287,USDCHF
2019-06-28,1.2106901189163555e-05,2.8513265749881726e-10,1.2054267158257598e-05,6.014584787248481e-06,6.092316401915075e-06,251,USDCHF
2019-06-30,1.3721801887837502e-06,2.674424000944231e-12,8.053500732047597e-07,8.0809435668231e-07,5.640858321014397e-07,35,USDCHF
2019-07-01,1.3214955934191269e-05,3.3843565072221985e-10,1.2020353981936e-05,8.623240963805389e-06,4.59171497038588e-06,287,USDCHF
2019-07-02,1.683323849465759e-05,7.874107930123095e-10,1.5785413098240882e-05,6.652463622016502e-06,1.0180774872641087e-05,287,USDCHF
2019-07-03,1.5407107369410058e-05,4.1252171079749936e-10,1.76549150619217e-05,7.578746634578139e-06,7.828360734831922e-06,287,USDCHF
2019-07-04,4.6850070884344994e-06,3.95490516474294e-11,4.545218933620207e-06,2.198113568777409e-06,2.486893519657091e-06,287,USDCHF
2019-07-05,2.178018278941186e-05,2.47020061191416e-09,2.355735973282218e-05,1.4496698573478096e-05,7.283484215933757e-06,251,USDCHF
2019-07-07,4.857947998925384e-07,4.794150471757147e-13,3.8972883060269213e-07,1.7740871989344433e-07,3.083860799990941e-07,35,USDCHF
2019-07-08,1.0658337806722958e-05,2.6783608700306067e-10,1.0187169338022633e-05,5.556195732691447e-06,5.102142074031512e-06,287,USDCHF
2019-07-09,7.560839216003152e-06,8.652720955131568e-11,6.790524228514447e-06,3.743884539074773e-06,3.816954676928379e-06,287,USDCHF
2019-07-10,1.711857304181289e-05,4.5547851503590785e-09,1.1342467206842203e-05,4.126502829872748e-06,1.2992070211940136e-05,287,USDCHF
2019-07-11,2.4012596144220305e-05,5.101853223437441e-09,2.08444920269137e-05,1.5587405213294168e-05,8.42519093092613e-06,287,USDCHF
2019-07-12,1.3137213713777926e-05,2.6915287430526525e-10,1.359587149671408e-05,4.866493562917557e-06,8.27072015086037e-06,251,USDCHF
2019-07-14,1.470321692825658e-06,2.999373807448844e-12,1.9397536652132405e-06,7.70754777685306e-07,6.99566915140352e-07,35,USDCHF
2019-07-15,8.004551217629934e-06,9.24718862613044e-11,8.356142079103053e-06,3.7536461655687072e-06,4.250905052061227e-06,287,USDCHF
2019-07-16,1.0947040384218224e-05,2.2079988456641936e-10,1.1057731190944766e-05,6.058508362132084e-06,4.888532022086142e-06,287,USDCHF
2019-07-17,9.225275046010274e-06,1.379898870427686e-10,8.544019614995168e-06,4.321222082216306e-06,4.90405296379397e-06,287,USDCHF
2019-07-18,2.600340679605343e-05,2.524823508135359e-09,2.2261231586220496e-05,1.479165182466656e-05,1.1211754971386877e-05,287,USDCHF
2019-07-19,2.006359557909376e-05,1.189538887464611e-09,2.041511786244903e-05,1.0745477681933073e-05,9.318117897160689e-06,251,USDCHF
2019-07-21,1.1530721117935873e-06,4.73874218226797e-12,2.851880140370663e-07,4.467909891650456e-07,7.062811226285417e-07,35,USDCHF
2019-07-22,9.113179897860706e-06,1.1593216041982647e-10,8.726917129969514e-06,4.327212477921489e-06,4.785967419939216e-06,287,USDCHF
2019-07-23,1.1913644933305222e-05,2.3296815319566966e-10,1.1660143199982197e-05,6.7475367123039615e-06,5.16610822100126e-06,287,USDCHF
2019-07-24,1.0253505253707313e-05,2.2589008854647768e-10,8.510002129229115e-06,4.808146459464574e-06,5.445358794242739e-06,287,USDCHF
2019-07-25,1.7129685257030432e-05,1.1253398065723486e-09,1.6238574190374463e-05,1.1114799415984468e-05,6.01488584104596e-06,287,USDCHF
2019-07-26,8.73857782517478e-06,1.3493543259620315e-10,7.954106021608241e-06,4.743161890793341e-06,3.995415934381439e-06,251,USDCHF
2019-07-28,1.979466801362026e-06,7.123865477486615e-12,1.7525349088822032e-06,1.2018725145488214e-06,7.775942868132048e-07,35,USDCHF
2019-07-29,6.736842235609413e-06,7.858622916259836e-11,6.5883662242383286e-06,3.220913440759558e-06,3.515928794849855e-06,287,USDCHF
2019-07-30,9.42120328870128e-06,1.6704962950712222e-10,9.127801636841617e-06,5.082134162317574e-06,4.339069126383706e-06,287,USDCHF
2019-07-31,3.054307162963344e-05,7.337695623627223e-09,2.8819768824845028e-05,2.163764111917657e-05,8.90543051045687e-06,287,USDCHF
2019-08-01,2.1484872887044254e-05,9.934181562427382e-10,2.1532388737148784e-05,8.683630219237177e-06,1.2801242667807074e-05,287,USDCHF
2019-08-02,1.8590398005040807e-05,6.139036870733498e-10,1.78886104104251e-05,7.459592811865912e-06,1.1130805193174895e-05,251,USDCHF
2019-08-04,6.647382601002795e-07,5.454430155471551e-13,5.972779025307362e-07,2.394748345780743e-07,4.252634255222056e-07,35,USDCHF
2019-08-05,3.184695427115033e-05,1.582503307566791e-09,2.6262659071792984e-05,1.2405133083359803e-05,1.944182118779053e-05,286,USDCHF
2019-08-06,2.273864769889732e-05,7.496976765648642e-10,2.0796684158353853e-05,1.3883433471732493e-05,8.855214227164832e-06,287,USDCHF
2019-08-07,3.958177803867135e-05,2.725413448730522e-09,3.8598900076054655e-05,1.865453283645506e-05,2.092724520221629e-05,287,USDCHF
2019-08-08,1.6432977696520248e-05,4.4184607142182385e-10,1.6242379003666655e-05,7.8608981799446e-06,8.572079516575648e-06,287,USDCHF
2019-08-09,1.8376183650180626e-05,6.092988751236377e-10,1.814008238255717e-05,8.161352197234903e-06,1.0214831452945716e-05,251,USDCHF
2019-08-11,5.231352933615811e-07,6.816161026513073e-13,2.385505212192526e-07,1.0860378464666404e-07,4.145315087149171e-07,35,USDCHF
2019-08-12,1.3877062657063272e-05,6.798208069679496e-10,1.18601313557199e-05,5.923003247561031e-06,7.954059409502243e-06,287,USDCHF
2019-08-13,4.610353835139506e-05,1.1807996042159228e-08,3.2450193571645735e-05,2.996243278488165e-05,1.6141105566513403e-05,287,USDCHF
2019-08-14,2.1577279100544915e-05,8.335409229194153e-10,1.947854193476404e-05,1.094404367110859e-05,1.063323542943632e-05,287,USDCHF
2019-08-15,2.2611696480397766e-05,1.061049235207324e-09,2.3287508404546705e-05,1.19371145448417e-05,1.0674581935556063e-05,287,USDCHF
2019-08-16,9.092575332102111e-06,1.2038621974044582e-10,7.879981781868045e-06,4.570462123323577e-06,4.522113208778534e-06,251,USDCHF
2019-08-18,4.644202298976621e-06,4.9690753792957126e-11,4.735662887673026e-06,3.6974558902889857e-06,9.467464086876352e-07,33,USDCHF
2019-08-19,7.292700208051979e-06,8.641024351667855e-11,6.885823002556143e-06,4.074805931930181e-06,3.2178942761217984e-06,287,USDCHF
2019-08-20,9.83961615112363e-06,1.4199282957102203e-10,9.84530873284444e-06,3.953300393816918e-06,5.886315757306711e-06,287,USDCHF
2019-08-21,9.155963828684517e-06,1.2117743381599199e-10,8.73256004598606e-06,5.017705899992154e-06,4.138257928692362e-06,287,USDCHF
2019-08-22,1.1860299383033086e-05,6.091209599419158e-10,1.0596174973915504e-05,5.419646793282444e-06,6.4406525897506405e-06,287,USDCHF
2019-08-23,3.607690079638846e-05,4.9061978633143384e-09,3.4329106771439546e-05,1.0547694724215604e-05,2.5529206072172854e-05,251,USDCHF
2019-08-25,1.82287328347912e-06,3.3270507454410377e-12,1.631496892263991e-06,1.0472857838668483e-06,7.755874996122714e-07,35,USDCHF
2019-08-26,3.615808754234054e-05,7.72056613815296e-09,2.932426338806758e-05,2.2435319411195733e-05,1.3722768131144806e-05,287,USDCHF
2019-08-27,1.5761605040625322e-05,4.837519423585143e-10,1.504215864946389e-05,8.219596886172812e-06,7.54200815445251e-06,287,USDCHF
2019-08-28,9.91832934025018e-06,2.2150963705569372e-10,9.118319912510795e-06,4.376503063662852e-06,5.541826276587325e-06,287,USDCHF
2019-08-29,1.4222751930171624e-05,4.836588459178497e-10,1.2958127344543509e-05,7.918564946325047e-06,6.3041869838465785e-06,287,USDCHF
2019-08-30,1.3774323438760631e-05,3.514451619089025e-10,1.287406209126377e-05,7.679304970820779e-06,6.095018467939854e-06,251,USDCHF
2019-09-01,2.295263336383153e-06,5.4637050327556215e-12,1.812220969082797e-06,1.025565733522527e-06,1.2696976028606264e-06,35,USDCHF
2019-09-02,9.100464239013343e-06,1.750040979708142e-10,8.083728924128844e-06,4.428894053835449e-06,4.671570185177894e-06,287,USDCHF
2019-09-03,2.5116017633611468e-05,9.5691300736211e-09,1.671455331413617e-05,7.280510617704768e-06,1.7835507015906694e-05,287,USDCHF
2019-09-04,1.3209340550787304e-05,6.916035101619665e-10,1.1286792588927297e-05,5.072576482289562e-06,8.136764068497741e-06,287,USDCHF
2019-09-05,1.6077936939443052e-05,1.0844211826349708e-09,1.2993177499804882e-05,1.1423217054698588e-05,4.654719884744465e-06,287,USDCHF
2019-09-06,1.3404761845892496e-05,5.444927335639631e-10,1.2502283112983993e-05,6.072973573456762e-06,7.3317882724357346e-06,251,USDCHF
2019-09-08,3.474767625413325e-07,1.638228568795297e-13,2.481237779222678e-07,2.529517267749293e-07,9.45250357664032e-08,35,USDCHF
2019-09-09,1.123671939164927e-05,2.4193026710982657e-10,1.0347991715577544e-05,6.6159250490068095e-06,4.620794342642462e-06,287,USDCHF
2019-09-10,1.1230420618321403e-05,2.419702699365089e-10,1.006086908507733e-05,5.373745182194875e-06,5.856675436126529e-06,287,USDCHF
2019-09-11,7.799618277999656e-06,7.48315439836122e-11,7.490612996466816e-06,4.061101986802867e-06,3.738516291196789e-06,287,USDCHF
2019-09-12,3.838321296104595e-05,6.622616203246348e-09,4.036909881613285e-05,2.20695028592118e-05,1.6313710101834157e-05,287,USDCHF
2019-09-13,1.2642734254016892e-05,4.2729474649199924e-10,1.2158819392783594e-05,7.328314957268004e-06,5.31441929674889e-06,251,USDCHF
2019-09-15,4.393854231317007e-07,1.8172083693083202e-13,4.846077039618127e-07,1.4724195679688104e-07,2.921434663348196e-07,35,USDCHF
2019-09-16,1.3789216488712646e-05,3.3742650489534975e-10,1.2932707947320488e-05,8.726778738241356e-06,5.06243775047129e-06,287,USDCHF
2019-09-17,1.281123611149541e-05,2.726238957672092e-10,1.1356267833585755e-05,6.405693104067574e-06,6.405543007427838e-06,287,USDCHF
2019-09-18,1.6011963887944365e-05,7.536806747212941e-10,1.1679203729279194e-05,9.732556410019976e-06,6.279407477924389e-06,287,USDCHF
2019-09-19,3.0933323883625726e-05,1.6017090254500392e-08,2.1376581611452376e-05,7.984615335158456e-06,2.294870854846728e-05,287,USDCHF
2019-09-20,1.1686033249168533e-05,2.1292900888507295e-10,1.1565831707100756e-05,5.088866731554567e-06,6.597166517613964e-06,251,USDCHF
2019-09-22,7.718456916052337e-07,2.556755442363841e-12,3.5642059088212174e-07,2.528733257494507e-07,5.189723658557831e-07,35,USDCHF
2019-09-23,1.0888539865871496e-05,2.7593178219472184e-10,9.419433675396332e-06,4.817825517190416e-06,6.070714348681078e-06,287,USDCHF
2019-09-24,1.8032824586040036e-05,1.336505150475023e-09,1.505219626530869e-05,8.5054197550034e-06,9.527404831036627e-06,287,USDCHF
2019-09-25,1.15537891063038e-05,3.27045672934655e-10,1.074479799789757e-05,6.591315003283025e-06,4.962474103020778e-06,287,USDCHF
2019-09-26,1.1352026787694454e-05,2.02062154754446e-10,1.2100619158493945e-05,6.329901667863954e-06,5.022125119830501e-06,287,USDCHF
2019-09-27,1.5518572239300835e-05,6.009535021771838e-10,1.453858060528338e-05,6.354182740258206e-06,9.164389499042629e-06,251,USDCHF
2019-09-29,1.2104502091475157e-06,2.1102209979237363e-12,7.787237972919369e-07,5.065286843439877e-07,7.039215248035278e-07,35,USDCHF
2019-09-30,1.127266097296712e-05,2.733155372515096e-10,1.0594098970518291e-05,7.0164140750031135e-06,4.25624689796401e-06,287,USDCHF
2019-10-01,2.1964297252136725e-05,7.987878589051946e-09,1.6172010053220013e-05,5.366402867326138e-06,1.6597894384810588e-05,287,USDCHF
2019-10-02,1.3387249294023324e-05,4.2978240340509274e-10,1.268827064425056e-05,7.024220259282347e-06,6.363029034740978e-06,287,USDCHF
2019-10-03,4.11739406397437e-05,1.6164700934752893e-08,3.213488565321666e-05,1.761015611114881e-05,2.3563784528594888e-05,287,USDCHF
2019-10-04,2.5589390761077364e-05,3.41271790785232e-09,2.482712781559064e-05,1.1905404407768282e-05,1.3683986353309082e-05,251,USDCHF
2019-10-06,1.8205719433127944e-06,6.7159062982477585e-12,1.9097110645238187e-06,1.163417499297971e-06,6.571544440148233e-07,35,USDCHF
2019-10-07,1.2961496389427362e-05,4.4248898162467407e-10,1.1502089651095503e-05,7.05154761728886e-06,5.909948772138501e-06,287,USDCHF
2019-10-08,1.1696342301531817e-05,2.5617418683862717e-10,1.1211402294435e-05,4.9277501355847845e-06,6.768592165947032e-06,287,USDCHF
2019-10-09,1.2647124886257573e-05,3.858329570564196e-10,1.1393216084013056e-05,6.036060371427333e-06,6.611064514830239e-06,287,USDCHF
2019-10-10,1.3755546613514973e-05,3.394116602362602e-10,1.3559522868550684e-05,7.330278785192636e-06,6.4252678283223374e-06,287,USDCHF
2019-10-11,1.092591754570784e-05,1.8196513701259302e-10,1.0107471509100893e-05,5.747039120497159e-06,5.17887842521068e-06,251,USDCHF
2019-10-13,3.365352379337697e-06,2.2185243625177375e-11,2.0934326148149364e-06,1.800092923039788e-06,1.5652594562979095e-06,35,USDCHF
2019-10-14,8.33336884958761e-06,1.6299655409007484e-10,8.176523553835335e-06,3.792095873415115e-06,4.541272976172493e-06,287,USDCHF
2019-10-15,1.186435545490658e-05,2.53376851397921e-10,1.2080048268195369e-05,6.255341503047588e-06,5.609013951858992e-06,287,USDCHF
2019-10-16,1.052579163801764e-05,1.8092976258468514e-10,1.045624599424462e-05,4.348611958508353e-06,6.177179679509287e-06,287,USDCHF
2019-10-17,1.601960140958151e-05,4.89899484925336e-10,1.470513505569166e-05,5.8707793882811e-06,1.0148822021300406e-05,287,USDCHF
2019-10-18,1.493074910115372e-05,3.7673768362992717e-10,1.305486972451182e-05,5.803285714939785e-06,9.127463386213933e-06,251,USDCHF
2019-10-20,9.107472311950148e-07,8.78716039350009e-13,9.088676023277584e-07,4.451188106175855e-07,4.6562842057742914e-07,35,USDCHF
2019-10-21,9.341290144118982e-06,1.6241516711565435e-10,9.567826922306236e-06,4.526772254164718e-06,4.814517889954264e-06,287,USDCHF
2019-10-22,8.866983468822802e-06,1.2764975428486158e-10,8.605274866059419e-06,5.26388294594477e-06,3.6031005228780312e-06,287,USDCHF
2019-10-23,8.418983675529767e-06,1.0775784572300723e-10,8.14154773904953e-06,4.47024475632613e-06,3.948738919203636e-06,287,USDCHF
2019-10-24,1.1402532440884365e-05,3.562649636177412e-10,1.0440120686663711e-05,6.900535458385429e-06,4.501996982498936e-06,287,USDCHF
2019-10-25,6.265804295113234e-06,5.0903075668803466e-11,5.967167887702544e-06,3.309509451798313e-06,2.9562948433149218e-06,251,USDCHF
2019-10-27,1.6221556542576767e-06,7.594317108042658e-12,1.5452166535477372e-06,6.595675706796968e-07,9.625880835779797e-07,47,USDCHF
2019-10-28,6.184360927107129e-06,5.464603492876968e-11,6.564991172805459e-06,3.3655782147226305e-06,2.8187827123844983e-06,287,USDCHF
2019-10-29,6.898721175926933e-06,9.127139670992402e-11,6.157087842517657e-06,2.8924076128495263e-06,4.006313563077406e-06,287,USDCHF
2019-10-30,1.5249817350365793e-05,7.640794409032985e-10,1.565526648887796e-05,6.6944252877451575e-06,8.555392062620632e-06,287,USDCHF
2019-10-31,1.0442423849304788e-05,1.595636464273907e-10,1.0111742959842964e-05,4.510332855497485e-06,5.932090993807302e-06,287,USDCHF
2019-11-01,1.436524581379058e-05,2.580303656600931e-09,9.760801770715556e-06,8.758021708874232e-06,5.607224104916349e-06,239,USDCHF
2019-11-03,8.200582751775629e-07,1.2160024631871044e-12,7.42672818433358e-07,3.6379988803616585e-07,4.562583871413969e-07,23,USDCHF
2019-11-04,7.610373365115239e-06,2.4157128714769367e-10,7.819216162728497e-06,4.891531870208552e-06,2.718841494906688e-06,287,USDCHF
2019-11-05,9.273734041859212e-06,4.894482004351436e-10,8.032900270099544e-06,6.367376407783413e-06,2.906357634075798e-06,287,USDCHF
2019-11-06,8.348782957225518e-06,1.9850877790770102e-10,8.205476068035222e-06,3.4319757773555404e-06,4.916807179869978e-06,287,USDCHF
2019-11-07,1.1431368528876211e-05,2.3418982556606693e-10,1.2271595261300095e-05,6.6550267639564844e-06,4.7763417649197285e-06,287,USDCHF
2019-11-08,7.315390169790223e-06,1.1197691717482153e-10,6.572038237890032e-06,3.5713415981449154e-06,3.744048571645308e-06,263,USDCHF
2019-11-10,3.054274118281739e-07,1.8967028153120642e-13,2.107082313769973e-07,2.320116244787261e-07,7.34157873494478e-08,23,USDCHF
2019-11-11,3.898445437693722e-06,3.466006700127696e-11,3.4399603488891977e-06,1.2983401616699948e-06,2.600105276023727e-06,287,USDCHF
2019-11-12,6.072342212670933e-06,7.631420015209714e-11,5.715890165293812e-06,2.780967101884336e-06,3.2913751107865964e-06,287,USDCHF
2019-11-13,8.53239355392323e-06,1.2116749092015767e-10,7.939506712135036e-06,3.694855028424004e-06,4.8375385254992265e-06,287,USDCHF
2019-11-14,8.645726046265958e-06,1.4459439232867188e-10,7.447886784772487e-06,3.635370001755587e-06,5.01035604451037e-06,287,USDCHF
2019-11-15,6.451680189888388e-06,1.0452691573867509e-10,6.630478678059871e-06,3.862577693123921e-06,2.589102496764468e-06,263,USDCHF
2019-11-17,1.8677222969706817e-06,8.985599729942326e-12,1.7090922741973769e-06,1.0664121271726564e-06,8.013101697980251e-07,23,USDCHF
2019-11-18,8.893169874322072e-06,2.2868389525743338e-10,7.633850316929061e-06,3.797194792974861e-06,5.095975081347211e-06,287,USDCHF
2019-11-19,7.327164669149604e-06,1.1416408190051659e-10,6.880668137396984e-06,3.5461713885481904e-06,3.780993280601414e-06,287,USDCHF
2019-11-20,1.211491147896724e-05,3.9134400223125037e-10,1.0873023814523962e-05,5.204040685278503e-06,6.91087079368874e-06,287,USDCHF
2019-11-21,8.051233940850615e-06,1.5861021523123088e-10,7.687957093157423e-06,4.529027908911202e-06,3.522206031939414e-06,287,USDCHF
2019-11-22,8.703079278825012e-06,2.5489159979729384e-10,6.8911555843915545e-06,5.550094268448354e-06,3.1529850103766567e-06,263,USDCHF
2019-11-24,3.281754033763122e-07,5.700469373118884e-13,1.1990685434351518e-07,2.786565694375234e-07,4.951883393878876e-08,23,USDCHF
2019-11-25,6.812415089015426e-06,1.9678215931442883e-10,7.304809432555063e-06,2.6314070363877484e-06,4.181008052627678e-06,287,USDCHF
2019-11-26,9.928869142839868e-06,4.3569126326966665e-10,9.170533172836346e-06,5.4138240858868416e-06,4.515045056953026e-06,287,USDCHF
2019-11-27,6.53515855911998e-06,1.0515590214156108e-10,5.964667991413949e-06,3.3846849780945385e-06,3.150473581025441e-06,287,USDCHF
2019-11-28,3.1449736905914226e-06,1.9430991179206277e-11,2.8478408909235085e-06,1.3339227756249203e-06,1.8110509149665024e-06,287,USDCHF
2019-11-29,7.275719443048703e-06,1.0216957843692004e-10,7.1791658348532495e-06,3.4656822848693788e-06,3.8100371581793248e-06,263,USDCHF
2019-12-01,1.4499053505581345e-07,1.9840431193997875e-14,1.2167828088542545e-07,7.979576815250811e-08,6.519476690330536e-08,23,USDCHF
2019-12-02,1.0735414293468744e-05,8.672528057999514e-10,8.662298160920727e-06,2.695417438729956e-06,8.039996854738787e-06,287,USDCHF
2019-12-03,1.1127514217159022e-05,2.1265248321984228e-10,1.027951098603703e-05,4.8002663859210255e-06,6.327247831237997e-06,287,USDCHF
2019-12-04,1.4928315529780658e-05,7.319120843611873e-10,1.450188796259018e-05,8.702914702488929e-06,6.225400827291731e-06,287,USDCHF
2019-12-05,7.354326299276629e-06,1.0206934589141459e-10,6.659080544572506e-06,3.217903770519497e-06,4.1364225287571326e-06,287,USDCHF
2019-12-06,1.6998252408767944e-05,9.546096405195271e-09,1.2290713050053514e-05,1.3727561759188172e-05,3.270690649579772e-06,263,USDCHF
2019-12-08,1.1536406923257226e-06,2.748690450753834e-12,6.438749594186038e-07,4.1426927367153325e-07,7.39371418654189e-07,23,USDCHF
2019-12-09,5.615710504951616e-06,5.023119924739986e-11,5.029250482064696e-06,2.567985065405968e-06,3.047725439545648e-06,287,USDCHF
2019-12-10,7.383156629907286e-06,1.4816207145658472e-10,6.896448964121029e-06,2.8432172018834755e-06,4.539939428023811e-06,287,USDCHF
2019-12-11,1.0852216066592256e-05,4.2310364576557796e-10,1.0762274704216354e-05,3.552917040082476e-06,7.299299026509782e-06,287,USDCHF
2019-12-12,3.1150769178136106e-05,6.1014591477876e-09,2.7739340274365678e-05,2.0376935981560767e-05,1.0773833196575336e-05,287,USDCHF
2019-12-13,3.055891476978923e-05,1.0525831821721322e-08,2.767003847834707e-05,1.2116971008580586e-05,1.8441943761208643e-05,263,USDCHF
2019-12-15,2.312189627734798e-07,4.097253433762038e-14,2.540485327107489e-07,1.668778200275182e-07,6.434114274596158e-08,23,USDCHF
2019-12-16,7.647455259892693e-06,1.3585303604942192e-10,6.316010893589287e-06,4.344801105794509e-06,3.302654154098184e-06,287,USDCHF
2019-12-17,9.55773322422642e-06,1.5207596928866303e-10,9.562965574165765e-06,4.20178344730068e-06,5.355949776925743e-06,287,USDCHF
2019-12-18,8.924117759035106e-06,1.3253663118620814e-10,8.271790574709092e-06,4.474137508738637e-06,4.4499802502964665e-06,287,USDCHF
2019-12-19,1.0790922157360584e-05,4.150957646803125e-10,9.475831216960394e-06,3.891016802951884e-06,6.8999053544087005e-06,287,USDCHF
2019-12-20,8.011493443195778e-06,1.0669134886557669e-10,7.82942763936277e-06,4.946766424605711e-06,3.0647270185900686e-06,263,USDCHF
2019-12-22,4.058080765532415e-06,9.305991914223555e-11,1.3527460000733768e-06,3.764917217399473e-06,2.931635481329424e-07,22,USDCHF
2019-12-23,8.038711783616553e-06,1.645553381101737e-10,6.877703493319066e-06,3.857648170315198e-06,4.1810636133013545e-06,287,USDCHF
2019-12-24,8.260510162145251e-06,1.7307266236943548e-10,7.144859145276557e-06,4.183996735043377e-06,4.076513427101871e-06,276,USDCHF
2019-12-25,2.457180358854053e-06,1.9120222214402468e-11,1.6601625126115082e-06,1.306223511122106e-06,1.150956847731947e-06,120,USDCHF
2019-12-26,4.005924996003193e-06,2.414397662445757e-11,3.1062112769391366e-06,2.3189335548317918e-06,1.6869914411714016e-06,287,USDCHF
2019-12-27,1.098546672976784e-05,2.1756925594493822e-10,1.0825849976293177e-05,3.656624281533194e-06,7.32884244823465e-06,263,USDCHF
2019-12-29,3.007044140317456e-06,3.215588442801733e-11,1.8296268244773625e-06,2.0349153098201017e-06,9.721288304973538e-07,23,USDCHF
2019-12-30,1.0754876619232718e-05,1.9535303954627644e-10,1.0660519833385582e-05,4.127356427358141e-06,6.627520191874581e-06,287,USDCHF
2019-12-31,1.1591130922448677e-05,3.0583525304831957e-10,1.2165568508075288e-05,4.62740768159944e-06,6.9637232408492364e-06,263,USDCHF
2020-01-01,9.981940232016937e-06,2.0343314189764388e-10,8.013265882046578e-06,5.441267689993055e-06,4.540672542023881e-06,22,USDCHF
2020-01-02,9.899277806382968e-06,1.3021817296350178e-10,1.0122275578816196e-05,5.732149968492772e-06,4.1671278378901964e-06,287,USDCHF
2020-01-03,1.2478130992990995e-05,2.4660173029033394e-10,1.2817254193857442e-05,5.765732939534431e-06,6.712398053456565e-06,263,USDCHF
2020-01-05,1.0582987585537315e-06,1.9332423733439054e-12,7.8953166663658e-07,7.581489345319155e-07,3.001498240218161e-07,23,USDCHF
2020-01-06,9.014536943023036e-06,1.0415056373093271e-10,9.670028181724834e-06,3.881954481187508e-06,5.132582461835531e-06,287,USDCHF
2020-01-07,1.1955204093348404e-05,3.7353720052527217e-10,1.053370807393169e-05,5.369505837411807e-06,6.585698255936597e-06,287,USDCHF
2020-01-08,1.793865456984435e-05,9.833990115600855e-10,1.4915349549583658e-05,1.0635851640527418e-05,7.30280292931693e-06,287,USDCHF
2020-01-09,1.0554504228754103e-05,1.942801093483133e-10,9.87377588632452e-06,5.044190684234045e-06,5.510313544520059e-06,287,USDCHF
2020-01-10,1.115184131130882e-05,4.865968906373221e-10,9.951349076778053e-06,4.900742399937239e-06,6.251098911371579e-06,263,USDCHF
2020-01-12,1.185248168620774e-06,2.264570929945065e-12,1.2049943485555913e-06,8.679560045468487e-07,3.172921640739249e-07,23,USDCHF
2020-01-13,6.804700472027963e-06,8.786999124102282e-11,6.955464851333858e-06,2.9231599968790783e-06,3.881540475148885e-06,287,USDCHF
