Date,pair,sig,sig_old,zT,zL,zH,rv5
2020-11-24,USDCAD,0.004136647283733558,0.005099597184720562,-1.455838190447141,-1.5097890402527563,0.30119891623585554,1.6340091814535442e-05
2020-11-25,USDCAD,0.00413626408995695,0.0051204414155531204,0.113454047014094,-0.18052025016426004,0.6149893142332825,1.0680151648913266e-05
2020-11-26,USDCAD,0.004160301243833737,0.004966128601321907,0.34730880486186744,-0.2163979192935278,0.38607279719091886,5.291651999321412e-06
2020-11-27,USDCAD,0.003581060821223213,0.004797727412714135,-0.7301361735123916,-1.0507102260052863,0.08791698672241981,8.207342661109744e-06
2020-12-01,USDCAD,0.0035483855757677592,0.004756947461247655,-1.1590273652049108,-1.2876184717333279,0.15186397072148355,1.6299534459232223e-05
2020-12-02,USDCAD,0.003954793761100495,0.004522379134966597,-0.32083826127059234,-0.46182278018630396,0.49220337754368065,1.2871016549225924e-05
2020-12-03,USDCAD,0.0038004717023955976,0.004441929235317778,-1.0041479911691016,-1.327432894139677,0.4884411969682623,1.4174301650670522e-05
2020-12-04,USDCAD,0.004583454942582763,0.0038393763117554754,-1.5364632519350674,-1.6286885547556649,0.10001348771095134,1.5758344451448796e-05
2020-12-07,USDCAD,0.003911893381117754,0.0035044617147015652,0.515646545464537,-0.06402872687608609,1.109946633694723,1.1657056661579087e-05
2020-12-08,USDCAD,0.0038838116912719386,0.0034562114124220547,0.2552770183076243,-0.7189483844934575,0.44807449722473447,1.2391396834028991e-05
2020-12-09,USDCAD,0.005419412130877825,0.00320831647126629,0.1655014384632141,-0.6779444919896938,0.24460185731634573,1.4467979419033437e-05
2020-12-10,USDCAD,0.003931049832828798,0.003211928391272841,-1.7152341252288241,-2.4089835787931064,-0.0019831451670131884,1.712734053293677e-05
2020-12-11,USDCAD,0.0039257503831556075,0.00332698650624431,0.47936852773421673,-0.4422177596222658,1.0175820060457625,1.3778722116699255e-05
2020-12-14,USDCAD,0.003932456549668747,0.003351759204900968,-0.09165254674523128,-0.9080191069310161,0.48361713566990316,1.4659212400353483e-05
2020-12-15,USDCAD,0.0038687418600503,0.003394902076335689,-1.2528422391470844,-1.482952447569557,0.2166511064803903,1.2529210562665716e-05
2020-12-16,USDCAD,0.0049741525832661445,0.003435986312832001,0.7600438863515193,-0.003166271917934165,1.4260737233418312,2.0314957257835084e-05
2020-12-17,USDCAD,0.004235833878331358,0.003533281238467281,-0.2798255718712589,-1.0896652068980646,0.05925821511003916,1.026294952472898e-05
2020-12-18,USDCAD,0.003667646984091252,0.0034719452997862606,1.1454377052392135,-0.08353152014674976,1.4161343488208056,1.5671728837037848e-05
2020-12-21,USDCAD,0.003917876910361166,0.0034257154023309634,1.3300742882664385,-0.005989048718537595,3.398970610138757,3.3269910796157206e-05
2020-12-22,USDCAD,0.004762451465115596,0.003917932339481485,0.6459747770015801,-0.08824164485509126,1.3208174364623824,1.751170266611281e-05
2020-12-23,USDCAD,0.004246023389843355,0.003955366371784191,-0.9005251016880708,-1.0601231865986103,0.41432818277740535,1.3567980804934153e-05
2020-12-24,USDCAD,0.0039389047862200465,0.003953842406010106,0.26673118031327814,-0.5957226465131039,0.7264312473615773,1.479412570462436e-05
2020-12-28,USDCAD,0.0040457303257207065,0.004002977812080628,-0.25391445770580096,-0.8242484421957871,0.37078484570856274,1.3884260421021622e-05
2020-12-29,USDCAD,0.0040817486069086,0.004060976055664174,-0.40092382541232263,-1.2104962385712996,0.005722732509039775,1.311911531483601e-05
2020-12-30,USDCAD,0.003975771276315361,0.004095484701602436,-1.39270102768361,-1.43610082478687,0.0902199902098768,1.7017947238475452e-05
2020-12-31,USDCAD,0.004249599624137056,0.00408981896603062,-0.3305665961520174,-0.6912103215821362,0.33931698146604045,1.4978013872023328e-05
2021-01-04,USDCAD,0.0039902907053821135,0.004104147341283208,0.935084719534488,-1.3537894085888398,1.26232512295625,3.3393301536436686e-05
2021-01-05,USDCAD,0.004806700663044394,0.00425710216291865,-1.7178529988840041,-2.048008212435515,0.13831396672999566,2.3971535143469327e-05
2021-01-06,USDCAD,0.004645637955028469,0.004354262334261234,-0.18857862342532689,-0.7859843268605864,0.8068114589081419,3.23659944308333e-05
2021-01-07,USDCAD,0.005028569676268659,0.004455948626968437,0.31536411538592946,-0.007851257089207595,1.0789496093298734,1.746177230840193e-05
2021-01-08,USDCAD,0.004537783878102748,0.004478944548384715,-0.003474609377965739,-0.4608636794368803,1.0036027419907227,3.123392315830672e-05
2021-01-11,USDCAD,0.005137787608773374,0.004533859118999412,1.3532551998535969,0.03222036261833884,2.2926918640398175,2.6452945065162653e-05
2021-01-12,USDCAD,0.005062642973933543,0.004685443438135716,-1.0232806661326568,-1.0326075754617428,0.279703200886194,1.633862753358531e-05
2021-01-13,USDCAD,0.0046201460917924125,0.004667761075364365,-0.1703996845747719,-0.4638013137112487,0.670072262809746,1.6507784288723534e-05
2021-01-14,USDCAD,0.0044698470620213645,0.0046603870253368795,-0.8880398214970555,-1.2828739857304698,0.17965056390651757,1.7221821749050387e-05
2021-01-15,USDCAD,0.004385456776307455,0.004674770807658185,1.4522193114965443,-0.20022493048069645,2.1034273373935064,1.697443325328892e-05
2021-01-18,USDCAD,0.0042854983524452306,0.0047574994757750046,0.392013542365563,-0.033003147966600976,1.301727898586417,1.5710234349085348e-05
