pair,Date,n_bin,rv_kiem,hhi,top1,top12
USDJPY,2015-12-23,287,5.154433927141769e-06,0.012095297053191451,0.04619347796202325,0.27775462650141264
USDJPY,2015-12-24,227,1.0031448748538931e-05,0.017020294151456793,0.0516234978858432,0.352319208775715
USDJPY,2015-12-28,287,8.559163226110758e-06,0.059793089932492736,0.22746783477646376,0.4431079953671463
USDJPY,2015-12-29,287,7.96923440864351e-06,0.09522166576798151,0.2934222451896413,0.5413039564910095
USDJPY,2015-12-30,287,4.345761677037599e-06,0.014479895833941332,0.05893273941801485,0.3080706528069572
USDJPY,2015-12-31,263,9.884961699636075e-06,0.06974274550133425,0.20972574330145696,0.6555027898223528
USDJPY,2016-01-04,287,4.283966123096883e-05,0.023280015119414008,0.10641328901698026,0.3793160307441533
USDJPY,2016-01-05,287,3.1694329804908e-05,0.016733970896025747,0.05962458547636692,0.3312867261053124
USDJPY,2016-01-06,287,5.571067280664649e-05,0.04568192287022902,0.16348973982865764,0.4896851626547509
USDJPY,2016-01-07,287,7.118594644692336e-05,0.030977962911485087,0.09235073755249164,0.46601182339140274
USDJPY,2016-01-08,263,6.181912602030579e-05,0.03713350766914311,0.14757629283152868,0.47178764404175705
USDJPY,2016-01-11,287,4.756974858678176e-05,0.01886152160762598,0.0687778861896392,0.3795477806246608
USDJPY,2016-01-12,287,3.763248072627606e-05,0.011203015256159658,0.04551036344685808,0.2614564673744806
USDJPY,2016-01-13,287,3.6116037840959246e-05,0.01536265131146413,0.05542149865178968,0.3219370748942049
USDJPY,2016-01-14,287,3.9273176697261045e-05,0.013493763806552511,0.05035126413064623,0.2956228497577046
USDJPY,2016-01-15,263,5.6875262473822665e-05,0.018149114129028407,0.07225971734037503,0.3656851491018924
USDJPY,2016-01-18,287,2.1897099619110406e-05,0.023118667695340836,0.07561189628011908,0.44460543785292517
USDJPY,2016-01-19,287,3.3704578862986205e-05,0.014668200752414283,0.04457218786242604,0.33523287187768624
USDJPY,2016-01-20,287,7.757804010475491e-05,0.022386235200974026,0.08005675185484673,0.39063755475566686
USDJPY,2016-01-21,287,7.288850529638867e-05,0.013858014829810607,0.039467560178963204,0.3221756286092696
USDJPY,2016-01-22,263,3.59378779741618e-05,0.016911586105478164,0.05880645514992781,0.3534359832049306
USDJPY,2016-01-25,287,2.879075109900989e-05,0.025659784196177968,0.09343422715481965,0.41693134418191347
USDJPY,2016-01-26,287,2.641396000183195e-05,0.011778125993300017,0.04012276781210422,0.2700537829236527
USDJPY,2016-01-27,287,3.211083356882738e-05,0.025343476511106786,0.11284851189856619,0.40098258769619544
USDJPY,2016-01-28,287,2.467966744349494e-05,0.02009186105524489,0.05883557646814077,0.4221601411846081
USDJPY,2016-01-29,263,0.0004164072382406775,0.4821142187566908,0.6907474610995484,0.8612285824679811
USDJPY,2016-02-01,287,2.2896439840097316e-05,0.01750823953792365,0.07929023578822286,0.31562095306168136
USDJPY,2016-02-02,287,3.238618943966128e-05,0.017767999700531348,0.07418041215017239,0.34014431919902943
USDJPY,2016-02-03,287,0.00012124198695171796,0.02906860008887103,0.09805940866244905,0.48085112196950347
USDJPY,2016-02-04,287,6.934687180500579e-05,0.018793636241015346,0.07377217395436969,0.3623509891715488
USDJPY,2016-02-05,263,4.884058122842013e-05,0.03310955613519292,0.1051504447920829,0.49814677012186426
USDJPY,2016-02-08,287,6.860404334019444e-05,0.02029961068355848,0.06826804667652007,0.39174875889992467
USDJPY,2016-02-09,287,0.00013690395667771872,0.018380003311562424,0.06899808852046885,0.3709501463470193
USDJPY,2016-02-10,287,0.00015945468098643086,0.03387230474778586,0.13288933396088046,0.4690161055212854
USDJPY,2016-02-11,287,0.00021762985009772426,0.033662281639837095,0.1262394665323829,0.49228114816177193
USDJPY,2016-02-12,263,0.00011667841113285348,0.02456038640930882,0.06835600490531636,0.45061202661125743
USDJPY,2016-02-15,287,3.499619087616302e-05,0.016106577775452748,0.04457393061992595,0.34862361219029475
USDJPY,2016-02-16,287,4.829568840515396e-05,0.020986686001880927,0.08759381455260971,0.3918659895354496
USDJPY,2016-02-17,287,5.9695243013620346e-05,0.013941237859493954,0.03802743406223999,0.31819650294541635
USDJPY,2016-02-18,287,4.2101135712760497e-05,0.014647805429242492,0.05862757455401563,0.3209097323476733
USDJPY,2016-02-19,263,4.295639661637073e-05,0.018117747703510188,0.050150889282763164,0.3932584223936245
USDJPY,2016-02-22,287,3.178518040415648e-05,0.012695047037072435,0.04579769025571904,0.28848524979230467
USDJPY,2016-02-23,287,6.55969700853444e-05,0.025419878115612714,0.09835961556528959,0.4459852453952075
USDJPY,2016-02-24,287,4.7637941386124054e-05,0.022687023600799362,0.10464937850837418,0.3782750188134738
USDJPY,2016-02-25,287,5.1177846893032646e-05,0.020156466018485218,0.10173551518328931,0.34775150150828377
USDJPY,2016-02-26,263,3.465354165771006e-05,0.022815107574443036,0.10415091382725543,0.37785798710983076
USDJPY,2016-02-29,287,5.222244565510581e-05,0.06060291906437783,0.23022944894835293,0.44908395917298355
USDJPY,2016-03-01,287,4.1794890657138604e-05,0.020645499029869903,0.08223906718350125,0.3880250150861535
USDJPY,2016-03-02,287,4.321387127718225e-05,0.019272772221627855,0.08171599077792455,0.36758354598457926
USDJPY,2016-03-03,287,3.233920387724988e-05,0.017281071068061156,0.06831313518066866,0.36322642044977754
USDJPY,2016-03-04,263,5.1892302638438084e-05,0.044371562067655294,0.1434964274611659,0.5020861430201112
USDJPY,2016-03-07,287,2.1691638552702345e-05,0.01625034421421763,0.06250143013038512,0.33746546448381964
USDJPY,2016-03-08,287,3.760777272245881e-05,0.018352124644347014,0.08080828621212666,0.36463119845223047
USDJPY,2016-03-09,287,2.9952844613691446e-05,0.021849456666503786,0.07484968745013697,0.4249052126516507
USDJPY,2016-03-10,287,8.978287528730664e-05,0.03358497354358255,0.1097655644501797,0.5228173230403798
USDJPY,2016-03-11,263,3.163272667630783e-05,0.01934104902775937,0.08090241537579804,0.3599147734865713
USDJPY,2016-03-14,287,1.5466569739237028e-05,0.01821283174346859,0.09531062774710025,0.31884723950031035
USDJPY,2016-03-15,287,3.720676455200309e-05,0.027094626639086537,0.0833774740870545,0.4312345372652898
USDJPY,2016-03-16,287,5.869599218937275e-05,0.06547243414424787,0.20645639408630012,0.6112779987679174
USDJPY,2016-03-17,287,0.00012510555728278516,0.12983707996451382,0.3348888901725133,0.6558729592510029
USDJPY,2016-03-18,251,4.457677437181347e-05,0.041612632077448225,0.11376288434400546,0.5371451762646313
USDJPY,2016-03-21,287,1.7216268556669527e-05,0.02308268307372546,0.11553521332198616,0.34529865582998376
USDJPY,2016-03-22,287,3.658030871154379e-05,0.016601091431915817,0.06657352787729867,0.3376659708972524
USDJPY,2016-03-23,287,2.232852486295758e-05,0.01782537486758574,0.07317913255302202,0.3551450332540721
USDJPY,2016-03-24,287,2.1344149679264674e-05,0.02216483140213434,0.09106575676291158,0.40505979195650565
USDJPY,2016-03-25,251,1.1691620549955121e-05,0.045680087991008145,0.15835623184594896,0.5306733110604582
USDJPY,2016-03-28,287,1.242168355983971e-05,0.015148779084216836,0.04840356928956655,0.34087034659765425
USDJPY,2016-03-29,287,3.7990633846810454e-05,0.09646809092874506,0.29802661648776485,0.5271747141343758
USDJPY,2016-03-30,287,2.871283629959863e-05,0.019482521964710266,0.07511095365797253,0.3808201140288792
USDJPY,2016-03-31,287,2.5644682788057102e-05,0.0352152880676492,0.14808174521014433,0.43173773799276327
USDJPY,2016-04-01,251,4.404636754166301e-05,0.04160810394757806,0.14356868643910167,0.4900919341787767
USDJPY,2016-04-04,287,2.1514740768863816e-05,0.013955365957398547,0.053128143233467505,0.3167962736118925
USDJPY,2016-04-05,287,4.8672632424574567e-05,0.03389672664256288,0.1189857471823932,0.5001871827579872
USDJPY,2016-04-06,287,4.0410103795946347e-05,0.033297212369545415,0.14252319779367636,0.43775293220897477
USDJPY,2016-04-07,287,6.281611208882438e-05,0.012630480669753162,0.04567539189057899,0.29510561361671417
USDJPY,2016-04-08,251,5.0327016728123126e-05,0.017882539936737565,0.07442968413643938,0.35398446282964807
USDJPY,2016-04-11,287,4.373789750444773e-05,0.01492879440058953,0.04176915385277815,0.3292939538746784
USDJPY,2016-04-12,287,3.2693871094339666e-05,0.01420706803782456,0.03986772893965536,0.326133075136752
USDJPY,2016-04-13,287,2.574309558736125e-05,0.019727833648943916,0.09742361937860386,0.3510229449761092
USDJPY,2016-04-14,287,2.757067800040666e-05,0.02552654872740194,0.08795164193333867,0.43133064190113585
USDJPY,2016-04-15,251,2.6410436289728052e-05,0.03177716459151188,0.13957785165115943,0.43212989530673696
USDJPY,2016-04-18,287,3.916928815757223e-05,0.015986654606132612,0.04793735648935689,0.3506975248507682
USDJPY,2016-04-19,287,3.194601868786765e-05,0.019869650529290267,0.0646108291421128,0.4039695025003336
USDJPY,2016-04-20,287,2.927313700930998e-05,0.014067419610433458,0.04598744582685447,0.3253461693200752
USDJPY,2016-04-21,287,2.4450890073536242e-05,0.032201880437247664,0.15157293494925905,0.38242665295335493
USDJPY,2016-04-22,251,5.6203424301655196e-05,0.04604277647896126,0.1631866170510623,0.5133272141603796
USDJPY,2016-04-25,287,3.215665375787495e-05,0.016448794645219377,0.05988101004391502,0.34002099797181756
USDJPY,2016-04-26,287,2.996274835313804e-05,0.017742486688104044,0.04876252008557439,0.3802218853107389
USDJPY,2016-04-27,287,2.3405033962057278e-05,0.016067374346896708,0.07131192605101806,0.3290833629479833
USDJPY,2016-04-28,287,0.0005599722544800874,0.7240101527857822,0.8506099060418814,0.9065569248490231
USDJPY,2016-04-29,251,6.179747997730027e-05,0.021458296833461517,0.08286730592162955,0.40470259976413436
USDJPY,2016-05-02,287,3.1902302099515096e-05,0.01999185918431521,0.06405147963289168,0.39912701290302854
USDJPY,2016-05-03,287,5.882947196646126e-05,0.05724282599811753,0.2213217679347044,0.4469361653949392
USDJPY,2016-05-04,287,5.334785185141547e-05,0.025085042285621827,0.07729803002995414,0.4692587911902855
USDJPY,2016-05-05,287,2.7750086007795555e-05,0.017382897461119432,0.04972803189833663,0.360057092866909
USDJPY,2016-05-06,251,3.28452622390857e-05,0.024948988350405342,0.08930850074954974,0.4428317344926652
USDJPY,2016-05-09,287,3.8617389670211876e-05,0.018268706141799804,0.05517569621943761,0.36765695615372185
USDJPY,2016-05-10,287,3.09938737489293e-05,0.024278983709074324,0.11612110799908004,0.3730061751143349
USDJPY,2016-05-11,287,3.520860132441183e-05,0.020251938185475268,0.10554345090867405,0.3237282735332703
USDJPY,2016-05-12,287,3.0334469432077626e-05,0.02107417225901069,0.08783193574585353,0.39034454455404666
USDJPY,2016-05-13,251,5.0133748235148214e-05,0.039039294462207365,0.1268540231358485,0.5560303796517959
USDJPY,2016-05-16,287,1.9101426419228133e-05,0.015296991892368144,0.049699506671015616,0.3277527848899388
USDJPY,2016-05-17,287,2.8330770216758318e-05,0.03480010715014699,0.11875341273958485,0.48737269867157973
USDJPY,2016-05-18,287,4.495214529913206e-05,0.04745374515898685,0.17866726209252118,0.5143448772421548
USDJPY,2016-05-19,287,2.9508331542699303e-05,0.017752623563288886,0.04459146693788219,0.38622674036772403
USDJPY,2016-05-20,251,1.9305272718757563e-05,0.0327371800671948,0.1409292278786344,0.4294994734169201
USDJPY,2016-05-23,287,2.686317632370692e-05,0.02487477599901823,0.07399167544653144,0.4696220928580806
USDJPY,2016-05-24,287,1.4837433350487019e-05,0.015284767284349292,0.047767834357718426,0.3285900469850296
USDJPY,2016-05-25,287,1.760049745294929e-05,0.015415663219067788,0.0488653087864892,0.3357524156785069
USDJPY,2016-05-26,287,4.4055713584957194e-05,0.11468716140221491,0.32407763836799364,0.5922135015801141
USDJPY,2016-05-27,251,2.2671309794669363e-05,0.03726948245353918,0.15172109937049894,0.4914898520671559
USDJPY,2016-05-30,287,1.583144115193607e-05,0.02244754858626169,0.0663411482320282,0.42918703712094153
USDJPY,2016-05-31,287,2.6695208458135483e-05,0.020852418362075506,0.09090478481374485,0.38550587877521564
USDJPY,2016-06-01,287,7.373790548842671e-05,0.058693573218622064,0.20335148601366917,0.5435770413585536
USDJPY,2016-06-02,287,4.303333165603729e-05,0.02025737528834619,0.0617252266167471,0.4129726402821263
USDJPY,2016-06-03,251,0.00013374893874903456,0.33463964007545877,0.5723768449116102,0.7977968617750864
USDJPY,2016-06-06,287,4.54510747737485e-05,0.02532198998788196,0.10588138201646805,0.4120431069949296
USDJPY,2016-06-07,287,2.982032696373661e-05,0.014931311294628427,0.04997233851192043,0.32765176953545133
USDJPY,2016-06-08,287,3.408617222111307e-05,0.013130014607057911,0.04059329111117949,0.29430088283507183
USDJPY,2016-06-09,287,3.4223759015979985e-05,0.014614072727844804,0.05433847337155058,0.3233293676033246
USDJPY,2016-06-10,251,3.6095299413591704e-05,0.023335786643521518,0.07932815935076547,0.4049912066564532
USDJPY,2016-06-13,287,4.3063729046110324e-05,0.016721630079081826,0.07056418976090462,0.3457557970727009
USDJPY,2016-06-14,287,4.134389489321068e-05,0.03582534883888167,0.15145541036581364,0.4301260708035698
USDJPY,2016-06-15,287,3.46354484769627e-05,0.03610820615656823,0.14966195216751577,0.4705817171752475
USDJPY,2016-06-16,287,0.00012892058698909305,0.09177942917853357,0.2780000112380988,0.5522273226481378
USDJPY,2016-06-17,251,3.0326493439297327e-05,0.02148037408397156,0.07092589883264058,0.4065857456787446
USDJPY,2016-06-20,287,3.4021318171835414e-05,0.03205879982301907,0.13963519083759904,0.423369808516788
USDJPY,2016-06-21,287,4.199566613415123e-05,0.0325549018539404,0.125727126682301,0.4119090765671017
USDJPY,2016-06-22,287,2.8072255896196436e-05,0.02127114774624458,0.07325859610664046,0.40415452176693306
USDJPY,2016-06-23,287,0.0002830395653424159,0.320977736723909,0.5617444741324633,0.773212827383319
USDJPY,2016-06-24,251,0.001842470940807215,0.27330846085506877,0.5058459082534833,0.8174100042848083
USDJPY,2016-06-27,287,6.704848812372816e-05,0.01882599334966003,0.08756465976786222,0.34545133611569756
USDJPY,2016-06-28,287,4.3319171708509156e-05,0.014139131062412687,0.050082131926251876,0.32352413032820315
USDJPY,2016-06-29,287,2.9513364195233555e-05,0.012606881484878672,0.04721442826290086,0.2822652021889337
USDJPY,2016-06-30,287,4.0250528879005195e-05,0.04877801151059148,0.20079082699422976,0.42705042547981087
USDJPY,2016-07-01,251,2.0567283458254076e-05,0.01913114380399788,0.04607109757646627,0.4055636879837713
USDJPY,2016-07-04,287,8.229143521258951e-06,0.013362337595947982,0.03877377740034404,0.30854133576442916
USDJPY,2016-07-05,287,3.792944702426378e-05,0.07101966627085007,0.24202198638550995,0.5495696182232191
USDJPY,2016-07-06,287,8.799759805459118e-05,0.03685039360024891,0.14056924126821121,0.5027437817347103
USDJPY,2016-07-07,287,3.77171231856634e-05,0.01480619240241654,0.05013776925000121,0.32744392966789293
USDJPY,2016-07-08,251,0.00010875459250724946,0.16987279544951295,0.38523378473527675,0.7606705663171798
USDJPY,2016-07-11,287,4.5300670273296505e-05,0.01619906034540336,0.045636234913342684,0.35937354899057034
USDJPY,2016-07-12,286,9.332385893206215e-05,0.030223084875692044,0.1342415880198958,0.4250622319011595
USDJPY,2016-07-13,287,8.283064457371547e-05,0.0145371551522606,0.04996649186374491,0.32560707126101757
USDJPY,2016-07-14,287,8.498004274105599e-05,0.02136206639746811,0.07892083084648932,0.3873685077438151
USDJPY,2016-07-15,251,0.0001019799222181425,0.021897984605242723,0.08780202538401893,0.40646739315228875
USDJPY,2016-07-18,287,5.0250625397593855e-05,0.021726295882310093,0.06673199297069425,0.4075691387876396
USDJPY,2016-07-19,287,4.848465571342314e-05,0.012527022455840938,0.035976223174495364,0.28448470004889537
USDJPY,2016-07-20,287,5.7498370546505715e-05,0.1195485589066409,0.33469281902731823,0.5570995390258832
USDJPY,2016-07-21,287,0.00010572363533700041,0.05128111226660632,0.19368037534398858,0.49865199745474614
USDJPY,2016-07-22,251,3.88336085947572e-05,0.023245287399440387,0.0988547128794197,0.405081227782088
USDJPY,2016-07-25,287,2.769166957461015e-05,0.023120057155818472,0.07143310079283208,0.43742856640389266
USDJPY,2016-07-26,287,6.619604114552647e-05,0.06313379184974828,0.21141922882661476,0.5463242507059484
USDJPY,2016-07-27,287,0.00015331819746592013,0.06891409554400753,0.19328725416408987,0.660749641715863
USDJPY,2016-07-28,287,0.00019076967917422752,0.3718363740614085,0.6047414797470544,0.819663387580658
USDJPY,2016-07-29,251,0.00032398272415363333,0.2724270082749256,0.5152950138552774,0.741809843061013
USDJPY,2016-08-01,287,2.7128348346264413e-05,0.015203206580950559,0.0649729236323424,0.3206945594851993
USDJPY,2016-08-02,287,5.668001977466522e-05,0.021284183841787464,0.09346159377317552,0.386846875779841
USDJPY,2016-08-03,287,4.5724303298715256e-05,0.019742512639768853,0.07642203727763673,0.38585662034121726
USDJPY,2016-08-04,287,3.0424880807696e-05,0.021725812004418237,0.07052488913476049,0.4157981731773539
USDJPY,2016-08-05,251,3.749884266606186e-05,0.06123040555867278,0.1739364464850709,0.5760887418170021
USDJPY,2016-08-08,287,1.7879026024713488e-05,0.013093310475877324,0.03237510988267792,0.3029551371800816
USDJPY,2016-08-09,287,1.3114657862674497e-05,0.018004635937268497,0.06909976327296043,0.3667772057050394
USDJPY,2016-08-10,287,3.793151685114386e-05,0.023135903636817758,0.09293364252557407,0.39020952089213357
USDJPY,2016-08-11,287,2.3158213551836673e-05,0.01794587487184215,0.06756707461817875,0.3667201788925629
USDJPY,2016-08-12,251,5.769912200206966e-05,0.24245013379026709,0.48362760341445643,0.7294488584457123
USDJPY,2016-08-15,287,1.8466750135271725e-05,0.015375671671095603,0.05623424236450702,0.33493172759015727
USDJPY,2016-08-16,287,6.932397840336726e-05,0.020937798041728163,0.06877067861238023,0.3968062325231848
USDJPY,2016-08-17,287,6.305111833847149e-05,0.031893914195648805,0.1138604082793078,0.4908029097789389
USDJPY,2016-08-18,287,5.2432809110564656e-05,0.01247201258896994,0.03846992871796073,0.2762917509198823
USDJPY,2016-08-19,251,2.6143645421946537e-05,0.01670441873388309,0.06849703571826454,0.3453119353993494
USDJPY,2016-08-22,287,2.5173976252109132e-05,0.016219644398261037,0.05201557943837667,0.3322657726931172
USDJPY,2016-08-23,287,2.3548565996241885e-05,0.051122066427578855,0.2047090926572274,0.4538862397583401
USDJPY,2016-08-24,287,1.8361720690986377e-05,0.02047922288503089,0.07629240186552907,0.3879874487038337
USDJPY,2016-08-25,287,1.0506060713738959e-05,0.022476719627751947,0.08160178769569233,0.3879361692371235
USDJPY,2016-08-26,251,5.803041712484746e-05,0.08537494666562866,0.21634480567221367,0.7344932057291875
USDJPY,2016-08-29,287,1.8465325258146446e-05,0.020949451701301594,0.08936696867413288,0.382045037888578
USDJPY,2016-08-30,287,2.2593318497540792e-05,0.012767631939639947,0.050220361830599046,0.2929051356152578
USDJPY,2016-08-31,287,2.600081604329149e-05,0.017929832268833244,0.05804774139454202,0.3775193859579592
USDJPY,2016-09-01,287,3.5729124122489945e-05,0.09478682094796796,0.2610093711263795,0.6071253985199347
USDJPY,2016-09-02,251,5.0455039127834725e-05,0.054202714175936244,0.12680839400975413,0.6174804685396289
USDJPY,2016-09-05,287,2.966447292390908e-05,0.018265248474762005,0.06121346907181941,0.38691906650558133
USDJPY,2016-09-06,287,8.171856752886923e-05,0.17056029450790983,0.3844384857340945,0.7334344950194046
USDJPY,2016-09-07,287,3.523700778891053e-05,0.022129005133531745,0.08443236938270976,0.4024234632369418
USDJPY,2016-09-08,287,3.4739584285045836e-05,0.026443653897828805,0.09664268507336274,0.43209006284660545
USDJPY,2016-09-09,251,4.8971857104900945e-05,0.03793224279070967,0.12376567884165991,0.5262515629651644
USDJPY,2016-09-12,287,3.853501372397526e-05,0.019944364888434922,0.0632653762711334,0.40387626923438613
USDJPY,2016-09-13,287,4.676997100000662e-05,0.039263033850184904,0.16119164550948142,0.4427779227598353
USDJPY,2016-09-14,287,5.652355371399172e-05,0.025296996109599977,0.07355477675549682,0.4557298258825779
USDJPY,2016-09-15,287,4.8173450173863886e-05,0.025327175290469642,0.06886201930709525,0.46959978535575625
USDJPY,2016-09-16,251,2.940290956457134e-05,0.05853564795751396,0.2246588306869177,0.43605371643141394
USDJPY,2016-09-19,287,1.9801400908680774e-05,0.026930051942596615,0.12432208386928943,0.40470690864730186
USDJPY,2016-09-20,287,2.2310751598234836e-05,0.021397378811843726,0.08630379449545629,0.3960851160913331
USDJPY,2016-09-21,287,0.0001667254720863483,0.06721915582221163,0.17709698691616269,0.611665855459707
USDJPY,2016-09-22,287,3.0872930230337406e-05,0.018403414445292747,0.05190267309808302,0.38887928537669747
USDJPY,2016-09-23,251,2.8194168275578437e-05,0.021460961968343975,0.0792849436225454,0.39408349057410896
USDJPY,2016-09-26,287,2.2777863772708584e-05,0.01908088725589258,0.06551192256335586,0.39560589340803665
USDJPY,2016-09-27,287,4.2654882370517915e-05,0.024968084012755642,0.10186611735657716,0.4204306171543804
USDJPY,2016-09-28,287,2.848239866119135e-05,0.016018814839784255,0.0735917575334518,0.32357369869148656
USDJPY,2016-09-29,287,3.358064561937876e-05,0.03086300091905969,0.13475221602974047,0.4374662919313916
USDJPY,2016-09-30,251,6.704227000031884e-05,0.19991453678955182,0.4401777171484756,0.633718863970542
USDJPY,2016-10-03,287,2.2066036489426767e-05,0.0216773934915753,0.07002854403510671,0.41325697777990456
USDJPY,2016-10-04,287,2.8888084472269893e-05,0.016962755723678363,0.04871753748499098,0.3662132008321061
USDJPY,2016-10-05,287,3.9305099347200785e-05,0.07564981955702609,0.21316016828155046,0.6031873386888538
USDJPY,2016-10-06,287,2.459314375411248e-05,0.01301302579718486,0.04562823604773619,0.2993376881499134
USDJPY,2016-10-07,251,4.994468376213124e-05,0.030886037515990252,0.09440270602347299,0.4862288770063536
USDJPY,2016-10-10,287,1.6252533628542632e-05,0.01760541731980614,0.06641544617605456,0.36821304272166605
USDJPY,2016-10-11,287,4.133531873801499e-05,0.028382991404877864,0.09751830859054089,0.43787713534952005
USDJPY,2016-10-12,287,3.191902856082226e-05,0.023097938109067552,0.08425322197465103,0.4155468253202268
USDJPY,2016-10-13,287,4.694808293759116e-05,0.02449303824311469,0.08849199104013028,0.42069707953738317
USDJPY,2016-10-14,251,3.672674506376018e-05,0.03533280515369769,0.12612593565581942,0.5167891183549842
USDJPY,2016-10-17,287,2.1002247483328332e-05,0.015905096772487297,0.039638512756157096,0.3597242603974952
USDJPY,2016-10-18,287,1.7369913694515978e-05,0.018451110398283156,0.07545011456776654,0.3729419014086512
USDJPY,2016-10-19,287,1.9816565483122237e-05,0.014696305829544693,0.03885760249091213,0.337687088699869
USDJPY,2016-10-20,287,1.8982152784785676e-05,0.016305307950397755,0.047861986591020186,0.3601877284860237
USDJPY,2016-10-21,251,1.8375194516384763e-05,0.02143894984589556,0.07662909171925554,0.38971000104288134
USDJPY,2016-10-24,287,1.0780004697808357e-05,0.020324506417521607,0.08064823372414506,0.39730385658105605
USDJPY,2016-10-25,287,1.7921557831253544e-05,0.03557596668558061,0.15785052102429312,0.41875975491382944
USDJPY,2016-10-26,287,1.985257670836437e-05,0.0201886126023749,0.08848230223534963,0.36564844155133436
USDJPY,2016-10-27,287,1.7659884146404264e-05,0.013887676945584732,0.04302851847285198,0.32051006576810415
USDJPY,2016-10-28,251,4.0561690653836497e-05,0.024941782655701492,0.059763564318145564,0.4707033517890905
USDJPY,2016-10-31,287,1.77801428662212e-05,0.02364272045413631,0.11446650675117064,0.3682677211813259
USDJPY,2016-11-01,287,3.207934683212372e-05,0.021863059209092324,0.07939619626938128,0.40676504374889755
USDJPY,2016-11-02,287,4.036460164427693e-05,0.024194953340418258,0.08405755099441677,0.4256745715159229
USDJPY,2016-11-03,287,4.565706823527812e-05,0.027233598482738618,0.09521664751070304,0.4446307961756724
USDJPY,2016-11-04,251,2.5009923918784812e-05,0.028996778462366077,0.12599728020927917,0.4288412820746833
USDJPY,2016-11-07,287,2.940558742746363e-05,0.016043363151477367,0.06160050802045235,0.33704309848914105
USDJPY,2016-11-08,287,2.301101613384101e-05,0.017816486947596497,0.07486434647135974,0.35591652012205094
USDJPY,2016-11-09,287,0.0005748576768497259,0.029471645388027712,0.09687339501782505,0.46567121974462083
USDJPY,2016-11-10,287,0.0001202495044619329,0.014701290305506412,0.05189042711409838,0.33213480264377876
USDJPY,2016-11-11,263,6.348110881878283e-05,0.013969019155365244,0.04297592279757937,0.3188048327742151
USDJPY,2016-11-14,287,7.1135813569509e-05,0.03013883327659892,0.1399628570042213,0.39924515951261275
USDJPY,2016-11-15,287,6.685027627494896e-05,0.02299999628844182,0.10113737463085247,0.39029139989316886
USDJPY,2016-11-16,287,5.4840186225025245e-05,0.013580634933552263,0.04455542937557254,0.297749797948519
USDJPY,2016-11-17,287,8.549387555130851e-05,0.019643965471108027,0.08489348122738576,0.37507085349151453
USDJPY,2016-11-18,263,7.045764439786106e-05,0.016947748614189687,0.05574928015305182,0.36471815588226353
USDJPY,2016-11-21,287,6.178907875163293e-05,0.020442981520037862,0.09031291412036159,0.3734225509154443
USDJPY,2016-11-22,287,4.5392758346845086e-05,0.018157099796868845,0.07960060970973654,0.350755176514541
USDJPY,2016-11-23,287,6.064683010561622e-05,0.038412743608808565,0.12330861276839525,0.5254694131808634
USDJPY,2016-11-24,287,4.265804149077735e-05,0.03075057852294028,0.13280681169864758,0.42511390505501034
USDJPY,2016-11-25,263,7.872284149395166e-05,0.017564056158215643,0.049470080150288406,0.36444468686533743
USDJPY,2016-11-28,287,8.584817082165014e-05,0.01402371417275078,0.04478541692014467,0.3197746965693175
USDJPY,2016-11-29,287,6.775569010905473e-05,0.020520116692702435,0.07721450992486953,0.3866774560429926
USDJPY,2016-11-30,287,0.00010499684826097524,0.017982726403686027,0.0658007135184868,0.35215867398069106
USDJPY,2016-12-01,287,6.886970110998948e-05,0.013807261978875881,0.04375964022997766,0.309677976121907
USDJPY,2016-12-02,263,6.154498040920089e-05,0.02933806923020239,0.08277318423063681,0.49132957701577146
USDJPY,2016-12-05,287,6.948671759008297e-05,0.019978145613093374,0.06339857500294252,0.3969744865035896
USDJPY,2016-12-06,287,3.977607213675998e-05,0.014134815354583009,0.04367475031198627,0.31741594687106334
USDJPY,2016-12-07,287,3.042413956827742e-05,0.014063767386739584,0.045660348266362456,0.3165092211664273
USDJPY,2016-12-08,287,6.0573970497535374e-05,0.06328278966549859,0.2232890785811769,0.5351729039322178
USDJPY,2016-12-09,263,4.039070646489614e-05,0.023083299028343482,0.08849160100406782,0.40878071369890145
USDJPY,2016-12-12,287,5.0207015641369705e-05,0.017538575857861866,0.07356671702907178,0.3480316290711259
USDJPY,2016-12-13,287,3.7786735754305815e-05,0.017986697038996174,0.0645967069510627,0.3792102533221806
USDJPY,2016-12-14,287,8.445705144473356e-05,0.1062308222345128,0.29919653233766885,0.6643783871358834
USDJPY,2016-12-15,287,9.039970436049911e-05,0.022018595084301366,0.09065783200408949,0.3833162228044935
USDJPY,2016-12-16,263,4.793216432826496e-05,0.021771673990813752,0.07158618386199468,0.4165610532966041
USDJPY,2016-12-19,287,5.897290978629329e-05,0.03150989197260948,0.1392888567664732,0.41483416354814456
USDJPY,2016-12-20,287,4.442448541726208e-05,0.02105740005540107,0.07131284297814286,0.4152278146693091
USDJPY,2016-12-21,287,3.529276841250045e-05,0.03141339715670115,0.117994925214925,0.4207699738766955
USDJPY,2016-12-22,287,3.021809651105859e-05,0.08397309469925525,0.2625869074077155,0.5332950304413581
USDJPY,2016-12-23,263,8.23941418168838e-06,0.018794592100320296,0.05510082563658883,0.3743286961580092
USDJPY,2016-12-27,287,9.236403266538209e-06,0.02382488761879261,0.08848474116320014,0.43209214833010035
