Date,pair,rv_m1,n_m1,rv_m5,n_m5,rv_m15,n_m15,rv_h1,n_h1
2025-03-27,GBPUSD,1.7884114550826724e-05,1433,1.744858150799639e-05,287,2.400486119938771e-05,95,1.1985202337863937e-05,23.0
2025-03-28,GBPUSD,1.3342199442969496e-05,1199,1.2643046948123104e-05,239,1.1184371547645225e-05,79,5.545727530049421e-06,19.0
2025-03-30,GBPUSD,1.3558647917258148e-06,116,1.4407550065026299e-06,23,7.679174015627732e-07,7,3.7385783124494946e-08,1.0
2025-03-31,GBPUSD,2.003295205237264e-05,1438,1.794310222208877e-05,287,1.6795955652288323e-05,95,1.5178900237068147e-05,23.0
2025-04-01,GBPUSD,1.6124185006418202e-05,1438,1.5620476872787067e-05,287,1.5570052404827058e-05,95,2.2927926945491334e-05,23.0
2025-04-02,GBPUSD,5.180530316156691e-05,1431,3.7457801994251626e-05,287,3.120782549823501e-05,95,2.525226732318672e-05,23.0
2025-04-03,GBPUSD,5.238545997047311e-05,1435,4.556415808984499e-05,287,4.497005172883925e-05,95,5.524412520968699e-05,23.0
2025-04-04,GBPUSD,7.985615643788596e-05,1257,7.444180022183179e-05,251,9.620436974920496e-05,83,6.219783799486079e-05,20.0
2025-04-06,GBPUSD,2.3846660403359065e-05,168,1.357460977114135e-05,34,1.1189502174620415e-05,11,1.538539492300281e-05,2.0
2025-04-07,GBPUSD,7.895231094989411e-05,1432,7.955471797086371e-05,287,7.983957008043351e-05,95,7.681756589959007e-05,23.0
2025-04-08,GBPUSD,4.301024680410422e-05,1412,4.4576254121622604e-05,283,4.450031127124852e-05,95,3.190270178199381e-05,23.0
2025-04-09,GBPUSD,0.00011049265200151624,1429,9.109978160885793e-05,286,8.889973377443353e-05,95,5.8592787077153016e-05,23.0
2025-04-10,GBPUSD,6.817907593764731e-05,1426,6.56492622597971e-05,287,6.379381650077397e-05,95,3.285544704252443e-05,23.0
2025-04-11,GBPUSD,0.00010014784357215041,1259,0.00010749285115375871,251,8.231408478416871e-05,83,7.104995228090656e-05,20.0
2025-04-13,GBPUSD,4.70909499163468e-06,168,3.993221982615439e-06,35,6.5352624730386514e-06,11,6.618792819720509e-07,2.0
2025-04-14,GBPUSD,3.906703466206461e-05,1428,3.858147382979371e-05,287,3.4211824490178436e-05,95,3.5352363691875e-05,23.0
2025-04-15,GBPUSD,2.795081456233574e-05,1430,2.898793876356305e-05,287,2.3676739995052842e-05,95,1.734575151439964e-05,23.0
2025-04-16,GBPUSD,3.191003930621448e-05,1426,2.863067207187401e-05,287,2.1710290386022473e-05,95,1.7919883516530593e-05,23.0
2025-04-17,GBPUSD,2.8080838623784642e-05,1426,2.1135630154370342e-05,287,1.925875815527299e-05,95,1.78050767514925e-05,23.0
2025-04-18,GBPUSD,6.1012729387466166e-06,1259,4.83629005958416e-06,251,4.897610582956276e-06,83,2.241977841445882e-06,20.0
2025-04-20,GBPUSD,2.8685393200703648e-06,172,3.1575377047488252e-06,35,2.607135581406777e-06,11,4.646694947565366e-06,2.0
2025-04-21,GBPUSD,2.1604326710689595e-05,1436,2.0894535575772683e-05,287,2.091657972106528e-05,95,1.30107925231864e-05,23.0
2025-04-22,GBPUSD,3.432020783682536e-05,1429,3.5841394172784796e-05,287,3.601316595439203e-05,95,3.565289121366296e-05,23.0
2025-04-23,GBPUSD,3.2200984227757756e-05,1433,2.940365328322625e-05,287,2.60754711937827e-05,95,1.9298828484369142e-05,23.0
2025-04-24,GBPUSD,1.976440983614642e-05,1435,1.8548758897053224e-05,287,1.762998068728179e-05,95,1.14907039194496e-05,23.0
2025-04-25,GBPUSD,1.7765031657369594e-05,1257,1.607490878559356e-05,251,1.3149192803314366e-05,83,1.803531393587927e-05,20.0
2025-04-27,GBPUSD,1.6604142683505474e-06,168,1.448508968549283e-06,35,2.33274246581862e-06,11,4.794023036809222e-07,2.0
2025-04-28,GBPUSD,2.2605405447562945e-05,1434,2.020183561471025e-05,287,2.3663361076781193e-05,95,2.194499551291496e-05,23.0
2025-04-29,GBPUSD,1.854252930799135e-05,1436,2.0302694861486048e-05,287,1.7549416228902877e-05,95,1.4148856875569756e-05,23.0
2025-04-30,GBPUSD,2.191618694594885e-05,1433,2.128986929149827e-05,287,2.1970821838312378e-05,95,1.8670482739739034e-05,23.0
2025-05-01,GBPUSD,2.6292427358477492e-05,1425,2.2977224979106766e-05,285,1.824839169456912e-05,95,2.1746463097138356e-05,23.0
2025-05-02,GBPUSD,2.6284282106742254e-05,1258,2.548130188591211e-05,251,2.0515332419281594e-05,83,2.4746430337625913e-05,20.0
2025-05-04,GBPUSD,1.2000024727564868e-06,158,1.227333487605038e-06,35,7.12463431119411e-07,11,2.2603486498784443e-07,2.0
2025-05-05,GBPUSD,1.768593709298547e-05,1430,1.5988338654150516e-05,287,1.58077619716209e-05,95,1.4705539189125605e-05,23.0
2025-05-06,GBPUSD,2.4871639167978987e-05,1434,2.2455046226587927e-05,287,2.1674406197968042e-05,95,2.638713797012104e-05,23.0
2025-05-07,GBPUSD,2.6907241023320732e-05,1437,3.00633986304465e-05,287,2.5404776172423892e-05,95,1.629830507838704e-05,23.0
2025-05-08,GBPUSD,6.124399398634792e-05,1433,5.565856980661824e-05,287,6.240723344292448e-05,95,6.169621497551782e-05,23.0
2025-05-09,GBPUSD,1.5711069909852442e-05,1257,1.4699098058887051e-05,251,1.737202213376325e-05,83,9.837392069739995e-06,20.0
2025-05-11,GBPUSD,3.7295532525282437e-06,175,3.511455593031811e-06,35,3.29798009797152e-06,11,2.0099290226404916e-06,2.0
2025-05-12,GBPUSD,3.615898243154457e-05,1435,3.684432779640676e-05,287,4.828654151985661e-05,95,0.00011276085286434994,23.0
2025-05-13,GBPUSD,2.0074707507487287e-05,1432,1.731637851213269e-05,287,1.529754032929366e-05,95,2.1566973926174832e-05,23.0
2025-05-14,GBPUSD,2.8562639817322687e-05,1426,2.747241929116997e-05,287,1.9716665939091027e-05,95,1.4040291342210303e-05,23.0
2025-05-15,GBPUSD,2.1929636414052184e-05,1438,2.084928932398512e-05,287,1.9514214343781666e-05,95,2.986586302562308e-05,23.0
2025-05-16,GBPUSD,1.5561425031582306e-05,1259,1.2887762024143175e-05,251,1.1502803724501433e-05,83,1.0078801180597579e-05,20.0
2025-05-18,GBPUSD,1.7456432347766174e-06,160,3.616266014984709e-06,35,4.034974897754432e-06,11,4.33633497683987e-06,2.0
2025-05-19,GBPUSD,1.7303135757256335e-05,1436,1.715313101485313e-05,287,1.606907156899299e-05,95,2.406101578584128e-05,23.0
2025-05-20,GBPUSD,1.986103803322802e-05,1437,1.797682437019243e-05,287,1.5046101320343943e-05,95,1.43292520401703e-05,23.0
2025-05-21,GBPUSD,2.812555051396233e-05,1425,2.5362642641604084e-05,287,2.672435130780719e-05,95,1.542668487765789e-05,23.0
2025-05-22,GBPUSD,1.9241236307120845e-05,1431,1.8049646844067116e-05,287,1.5412042889834026e-05,95,1.216117372884106e-05,23.0
2025-05-23,GBPUSD,2.0304630723263318e-05,1259,2.0599075699549802e-05,251,2.118422667267181e-05,83,2.281566408033067e-05,20.0
2025-05-25,GBPUSD,2.6330811180347366e-06,171,1.6811990020331424e-06,35,1.3898169478212702e-06,11,6.064299289222111e-07,2.0
2025-05-26,GBPUSD,1.1525780902804232e-05,1425,9.428481248986198e-06,287,8.223502193097229e-06,95,6.205470824419452e-06,23.0
2025-05-27,GBPUSD,1.6459288926486458e-05,1434,1.699221809459661e-05,287,1.6397258700923587e-05,95,1.4388766307849275e-05,23.0
2025-05-28,GBPUSD,1.844046214763324e-05,1424,2.1827009394769643e-05,287,2.8633254191390266e-05,95,2.073809545992759e-05,23.0
2025-05-29,GBPUSD,2.2675891170072723e-05,1424,2.1863106420833833e-05,286,2.348345929521339e-05,95,1.8153571652594714e-05,23.0
2025-05-30,GBPUSD,1.913827907492594e-05,1259,1.8460546891079616e-05,251,2.0856249152371757e-05,83,2.3890862862455216e-05,20.0
2025-06-01,GBPUSD,1.2770010376593106e-06,169,1.1105809368337499e-06,34,1.6021294139721615e-06,11,9.244463677547311e-07,2.0
2025-06-02,GBPUSD,1.7959014510794122e-05,1436,1.5016584522719266e-05,287,1.6611398072806273e-05,95,2.028241806020502e-05,23.0
2025-06-03,GBPUSD,1.5666675257252026e-05,1427,1.587255583219255e-05,287,1.526978640998764e-05,95,8.411738578090639e-06,23.0
2025-06-04,GBPUSD,1.71954257906354e-05,1426,1.6649432259597656e-05,287,1.678973431242748e-05,95,2.126788075403957e-05,23.0
2025-06-05,GBPUSD,1.8081038844835702e-05,1437,1.597040687444007e-05,287,1.661798622130566e-05,95,8.375905989764984e-06,23.0
2025-06-06,GBPUSD,1.9197670539857478e-05,1259,1.6880674247102843e-05,251,1.4156137163437151e-05,83,8.67586631141765e-06,20.0
2025-06-08,GBPUSD,6.034467958094763e-07,165,5.430374125179603e-07,35,4.037561044123217e-07,11,2.766148946047457e-07,2.0
2025-06-09,GBPUSD,1.198081527647931e-05,1431,1.2341942936562472e-05,287,9.407976696542428e-06,95,1.1596143721033757e-05,23.0
2025-06-10,GBPUSD,1.8468123795536966e-05,1430,2.1106929185095593e-05,287,2.053255371666629e-05,95,3.253017845788514e-05,23.0
2025-06-11,GBPUSD,2.5349363529656926e-05,1428,2.40716329141658e-05,287,2.2532104920089093e-05,95,1.8589351488354672e-05,23.0
2025-06-12,GBPUSD,2.3892691270675244e-05,1429,2.6212476194815234e-05,287,2.7571027197679324e-05,95,1.6391751188831126e-05,23.0
2025-06-13,GBPUSD,2.607088363750018e-05,1258,3.171866112428537e-05,251,2.586082011310514e-05,83,1.9016120090438952e-05,20.0
2025-06-15,GBPUSD,2.2187484178707967e-06,166,2.1150041761176207e-06,35,2.5128600538939077e-06,11,1.470340441101602e-06,2.0
2025-06-16,GBPUSD,2.0518855527697963e-05,1435,1.6265507630921118e-05,287,1.2185345963134952e-05,95,1.6402045542215134e-05,23.0
2025-06-17,GBPUSD,2.3690441067058756e-05,1433,2.9286651483842544e-05,287,2.7608378560489238e-05,95,2.5907909605850454e-05,23.0
2025-06-18,GBPUSD,3.3052566245685914e-05,1439,2.75993367360437e-05,287,2.5464947779996398e-05,95,1.627645359331104e-05,23.0
2025-06-19,GBPUSD,2.297429457633764e-05,1435,2.0797286295674997e-05,287,2.085560374460638e-05,95,1.930830746633113e-05,23.0
2025-06-20,GBPUSD,1.645318838202386e-05,1259,1.4578993097059816e-05,251,1.2152117397173756e-05,83,1.3837351923115474e-05,20.0
2025-06-22,GBPUSD,2.9039240510216853e-06,172,2.9319346280608416e-06,35,2.9180275004223125e-06,11,3.6914838676695022e-06,2.0
2025-06-23,GBPUSD,3.268909089778679e-05,1420,2.976563852766773e-05,287,3.765212911780275e-05,95,4.9125133152146306e-05,23.0
2025-06-24,GBPUSD,2.1015091452856743e-05,1421,1.8169224863004012e-05,286,1.5082960059313547e-05,95,1.231627772191557e-05,23.0
2025-06-25,GBPUSD,1.553866130061658e-05,1436,1.4422531752484842e-05,287,1.322360322776907e-05,95,1.2861783153704663e-05,23.0
2025-06-26,GBPUSD,2.3397008325768907e-05,1433,2.2008904187332e-05,287,2.1666217024221323e-05,95,1.7123297225477712e-05,23.0
2025-06-27,GBPUSD,1.9029448462775647e-05,1259,1.604707335510717e-05,251,1.2206130552918344e-05,83,1.1994917314370289e-05,20.0
2025-06-29,GBPUSD,6.083129608359342e-06,175,1.917460941436017e-06,35,1.1428718905614094e-06,11,3.331362344323554e-07,2.0
2025-06-30,GBPUSD,1.7630867395891433e-05,1435,1.593419972989416e-05,287,1.342688041066873e-05,95,1.3632709024555796e-05,23.0
2025-07-01,GBPUSD,1.7878939552922307e-05,1432,1.85465780790169e-05,287,1.525986783905404e-05,95,1.264126922611143e-05,23.0
2025-07-02,GBPUSD,3.59396429383344e-05,1438,3.482776453372026e-05,287,4.335160365715391e-05,95,4.037542948644882e-05,23.0
2025-07-03,GBPUSD,3.350015182373726e-05,1437,4.388243640818443e-05,287,3.436251745729585e-05,95,2.5992712343926272e-05,23.0
2025-07-04,GBPUSD,9.116045007116153e-06,1258,8.382029994536994e-06,251,6.075475798375948e-06,83,8.379229785279575e-06,20.0
2025-07-06,GBPUSD,1.024419266084457e-06,175,7.218696119236712e-07,35,1.8617501653933213e-07,11,1.120541376381474e-07,2.0
2025-07-07,GBPUSD,2.0057010462815e-05,1436,1.9729538867653197e-05,287,1.807657879798036e-05,95,2.5149018701120502e-05,23.0
2025-07-08,GBPUSD,2.102082587010881e-05,1434,2.076231286833603e-05,287,2.0464645534908357e-05,95,1.981502791636403e-05,23.0
2025-07-09,GBPUSD,1.65151715199282e-05,1432,1.571115748346377e-05,287,1.5940996960321535e-05,95,1.745798861777947e-05,23.0
2025-07-10,GBPUSD,1.3721827450045287e-05,1431,1.1471583305788349e-05,287,1.046891402643211e-05,95,7.450678866055876e-06,23.0
2025-07-11,GBPUSD,1.8810743974552718e-05,1259,1.8325329424330498e-05,251,2.000762559548605e-05,83,1.420883465408277e-05,20.0
2025-07-13,GBPUSD,1.4798960855400107e-06,178,9.579961977923058e-07,35,4.833897844845391e-07,11,6.651575109907244e-07,2.0
2025-07-14,GBPUSD,1.5298471513800082e-05,1431,1.3669424383633757e-05,287,1.259629416069259e-05,95,1.6488988036941514e-05,23.0
2025-07-15,GBPUSD,1.887245111427752e-05,1434,1.9637340057875842e-05,287,1.4366796154640354e-05,95,1.6552273321897586e-05,23.0
2025-07-16,GBPUSD,5.485186925456535e-05,1431,3.5270915774573326e-05,287,3.9436277728350625e-05,95,1.4101106312387953e-05,23.0
2025-07-17,GBPUSD,1.754834102640101e-05,1437,1.4312932096355863e-05,287,1.1617541387279004e-05,95,1.1653012805413888e-05,23.0
2025-07-18,GBPUSD,1.0233871174186624e-05,1258,9.114605255997808e-06,251,8.008509614583528e-06,83,9.36127480798629e-06,20.0
2025-07-20,GBPUSD,6.143432036458051e-06,174,3.911117793920493e-06,34,2.356420718210298e-06,11,8.149676124991576e-08,2.0
2025-07-21,GBPUSD,1.792869601314404e-05,1428,1.1567935958247944e-05,287,1.0398581939282972e-05,95,1.032498656032086e-05,23.0
2025-07-22,GBPUSD,1.5820750863928293e-05,1427,1.376540361783359e-05,287,8.144798053639955e-06,95,1.0149390678950654e-05,23.0
2025-07-23,GBPUSD,1.3808590683680893e-05,1431,1.4515128275373487e-05,287,1.2146521996957066e-05,95,5.446922269534782e-06,23.0
2025-07-24,GBPUSD,1.386829326224168e-05,1438,1.257817368553972e-05,287,1.3724755986692254e-05,95,1.164239702399543e-05,23.0
2025-07-25,GBPUSD,1.4434947356111125e-05,1259,1.1770917753664386e-05,251,1.6497773749788553e-05,83,8.435414092778294e-06,20.0
2025-07-27,GBPUSD,1.1452280577802352e-06,176,1.5861862731187983e-06,35,1.2219112976733566e-06,11,1.91651599627249e-07,2.0
2025-07-28,GBPUSD,1.659525858656879e-05,1432,1.3908255124893311e-05,287,1.200429282447718e-05,95,1.307765376153868e-05,23.0
2025-07-29,GBPUSD,2.5228942322924772e-05,1425,2.273821658818761e-05,287,1.504953536332732e-05,95,1.3924513251703607e-05,23.0
2025-07-30,GBPUSD,2.4990927249454373e-05,1434,2.332660541793343e-05,287,2.968433861259418e-05,95,5.3887010627104774e-05,23.0
2025-07-31,GBPUSD,2.0907357504612233e-05,1439,2.2145524308187448e-05,287,2.1591083336787822e-05,95,3.1451363456635733e-05,23.0
2025-08-01,GBPUSD,5.980137983051284e-05,1259,0.00010398167533844401,251,0.00016215587746752535,83,0.00011668672163817661,20.0
2025-08-03,GBPUSD,3.0077394272022503e-06,170,2.067521231723477e-06,35,1.5144500605132333e-06,11,1.459180060240247e-06,2.0
2025-08-04,GBPUSD,2.2791788876216832e-05,1436,2.4877895357549992e-05,287,2.7679187857974192e-05,95,6.29557624159554e-06,23.0
2025-08-05,GBPUSD,2.0024016992688564e-05,1432,1.827251358388529e-05,287,1.4992788919092024e-05,95,7.692679300226684e-06,23.0
2025-08-06,GBPUSD,1.3155539621875904e-05,1434,1.1246429048733489e-05,287,1.1516128635228228e-05,95,1.26825114133694e-05,23.0
2025-08-07,GBPUSD,2.8264008448783884e-05,1436,2.436149369213724e-05,287,2.9203740263393795e-05,95,2.3431373902649713e-05,23.0
2025-08-08,GBPUSD,1.2778139973887746e-05,1255,1.1539036184354227e-05,251,1.0837003635764913e-05,83,6.838725564675747e-06,20.0
2025-08-10,GBPUSD,2.7721302230065947e-06,162,3.3074969075379244e-06,35,1.6703676776675927e-06,11,3.1418268245837904e-07,2.0
2025-08-11,GBPUSD,1.089567608813348e-05,1424,8.147625798087885e-06,287,7.294437463946573e-06,95,8.415619196279726e-06,23.0
2025-08-12,GBPUSD,2.8086615350746326e-05,1423,2.5935383801527236e-05,287,3.106139011250447e-05,95,1.4804445460569859e-05,23.0
2025-08-13,GBPUSD,1.0667153896437865e-05,1421,9.661278278701261e-06,287,1.042564027262725e-05,95,1.265704439368027e-05,23.0
2025-08-14,GBPUSD,1.990510639883398e-05,1413,1.2994898353119526e-05,287,1.2630805024741151e-05,95,1.2881540596264548e-05,23.0
2025-08-15,GBPUSD,8.224441219024611e-06,1258,7.2331789907462384e-06,251,4.887947055782002e-06,83,2.1404735947034344e-06,20.0
2025-08-17,GBPUSD,1.4723979584964605e-06,171,8.546975680673606e-07,35,3.121853671423888e-07,11,2.679023503529673e-07,2.0
2025-08-18,GBPUSD,1.0391851971257194e-05,1428,8.674116874731784e-06,287,8.447973099758444e-06,95,7.380093852414348e-06,23.0
2025-08-19,GBPUSD,9.925759744304023e-06,1427,8.589449897145482e-06,287,8.067875459047415e-06,95,4.496513774750723e-06,23.0
2025-08-20,GBPUSD,1.6282210561624934e-05,1429,1.5798816575322917e-05,287,1.7084109942179724e-05,95,1.6060507152219043e-05,23.0
2025-08-21,GBPUSD,1.4102597836950153e-05,1434,1.4925584214218001e-05,287,1.3098957429711537e-05,95,8.967467342261084e-06,23.0
2025-08-22,GBPUSD,2.4723166652049328e-05,1258,2.8522405995867604e-05,251,3.5873377468737955e-05,83,6.195597948735456e-05,20.0
2025-08-24,GBPUSD,1.4980053233149428e-06,175,1.462024147648487e-06,35,1.1406919185804743e-06,11,3.5897719222923235e-07,2.0
2025-08-25,GBPUSD,1.19539147575653e-05,1430,7.891330808224797e-06,287,8.79954351464039e-06,95,1.2818676340297593e-05,23.0
2025-08-26,GBPUSD,1.6064039613188974e-05,1430,1.3970548682936498e-05,287,1.1071593835741246e-05,95,5.98026097254897e-06,23.0
2025-08-27,GBPUSD,1.3457041659513746e-05,1431,1.1783418971999081e-05,287,1.1211208843200684e-05,95,1.2506686619236443e-05,23.0
2025-08-28,GBPUSD,1.1597259232818865e-05,1428,1.1289129913288067e-05,287,1.0310126951166975e-05,95,5.3529974937187425e-06,23.0
2025-08-29,GBPUSD,1.2818950491098763e-05,1259,1.1667969010893995e-05,251,1.014718743222503e-05,83,1.690266181968906e-05,20.0
2025-08-31,GBPUSD,7.865540489675996e-07,176,8.971225579105283e-07,35,4.0543583442877775e-07,11,7.197916931564446e-08,2.0
2025-09-01,GBPUSD,7.631313439508506e-06,1414,7.008254253787621e-06,287,6.915776697246717e-06,95,4.452857505901995e-06,23.0
2025-09-02,GBPUSD,3.8371148388250224e-05,1429,4.715115440277165e-05,287,6.0217107126309135e-05,95,0.00011206527747424179,23.0
2025-09-03,GBPUSD,2.0930370834776865e-05,1431,2.535910021576607e-05,287,1.9527194537660382e-05,95,1.698142541025135e-05,23.0
2025-09-04,GBPUSD,1.3639373304919813e-05,1429,1.4222112929245989e-05,287,1.4188138923535477e-05,95,1.2951489224302865e-05,23.0
2025-09-05,GBPUSD,2.8450256650009625e-05,1258,2.3397771578569143e-05,251,2.398162830348216e-05,83,3.611518736868902e-05,20.0
2025-09-07,GBPUSD,2.626313095263281e-06,178,1.6246227510166392e-06,35,1.1324401318705747e-06,11,1.0089067231180755e-06,2.0
2025-09-08,GBPUSD,1.0629544291939557e-05,1431,1.0106502376863069e-05,287,1.0924737282467975e-05,95,1.3094457359800796e-05,23.0
2025-09-09,GBPUSD,1.6820221997110664e-05,1428,1.3519567427576285e-05,287,8.751927002454341e-06,95,1.0081886415432162e-05,23.0
2025-09-10,GBPUSD,1.673736618922453e-05,1424,1.3194751407418958e-05,287,9.063360318790918e-06,95,9.047970207892573e-06,23.0
2025-09-11,GBPUSD,1.652556247165171e-05,1434,1.4510843854553774e-05,287,1.0345202322913912e-05,95,1.2997456161382467e-05,23.0
2025-09-12,GBPUSD,1.0286510186135685e-05,1257,1.1404240471301632e-05,251,1.36322475782212e-05,83,1.2874004763035548e-05,20.0
2025-09-14,GBPUSD,1.461687193045575e-06,164,1.2455486071521627e-06,34,1.5584835445412346e-06,11,8.518203752917837e-08,2.0
2025-09-15,GBPUSD,1.0216494117466902e-05,1420,9.239838860861753e-06,287,9.85976308424099e-06,95,1.0229155307265319e-05,23.0
2025-09-16,GBPUSD,1.144913999652624e-05,1431,9.55703720728066e-06,287,1.0266253420780139e-05,95,7.556762533540356e-06,23.0
2025-09-17,GBPUSD,2.8736326427518405e-05,1434,3.5342272704163757e-05,287,2.4406037042651613e-05,95,7.155710622796912e-06,23.0
2025-09-18,GBPUSD,2.051455161519062e-05,1438,2.2284845732393252e-05,287,2.7089348083707485e-05,95,3.0142916258024416e-05,23.0
2025-09-19,GBPUSD,1.7205468698820815e-05,1259,1.7511686264593793e-05,251,1.6388836863318565e-05,83,1.6978927036728807e-05,20.0
2025-09-21,GBPUSD,6.480234711209107e-07,166,5.579795159549528e-07,35,6.065072083867706e-07,11,6.543324473146959e-07,2.0
2025-09-22,GBPUSD,1.1084610200554466e-05,1421,1.0603260129605824e-05,287,9.679300086387732e-06,95,5.449539821115352e-06,23.0
2025-09-23,GBPUSD,1.7073065843135703e-05,1431,1.7218453428258756e-05,287,1.1685844821463556e-05,95,6.651808954995406e-06,23.0
2025-09-24,GBPUSD,1.2911446962719842e-05,1428,1.2281808625426189e-05,287,1.065631191119261e-05,95,6.37799597418104e-06,23.0
2025-09-25,GBPUSD,1.5989261975265946e-05,1430,1.7816953649638818e-05,287,1.8146110774585775e-05,95,2.383925470517591e-05,23.0
2025-09-26,GBPUSD,1.0233577906078652e-05,1259,8.84179616347836e-06,251,1.0285503588924757e-05,83,1.0632020823272522e-05,20.0
2025-09-28,GBPUSD,1.8862881972670018e-06,161,1.0454734334077613e-06,35,8.820474804642139e-07,11,2.8936630841678564e-07,2.0
2025-09-29,GBPUSD,1.0533866303155075e-05,1425,1.1219165900913946e-05,287,8.561886664380579e-06,95,9.946674140120896e-06,23.0
2025-09-30,GBPUSD,1.5222725602109021e-05,1436,1.588519420184097e-05,287,1.5119027041926765e-05,95,7.600066740275302e-06,23.0
2025-10-01,GBPUSD,2.325642478256583e-05,1428,2.30563964346931e-05,287,2.3550072908746514e-05,95,1.848979081016344e-05,23.0
2025-10-02,GBPUSD,1.4614435341165246e-05,1421,1.3267232031821173e-05,287,1.1509758539666535e-05,95,1.5929409240080594e-05,23.0
2025-10-03,GBPUSD,1.175767127841985e-05,1259,8.722196116254637e-06,251,7.832398199794614e-06,83,7.405161739835977e-06,20.0
2025-10-05,GBPUSD,3.6209389797987597e-06,178,1.552075630108787e-06,35,1.4529758847135476e-06,11,2.1137246146744842e-07,2.0
2025-10-06,GBPUSD,1.4170827433780474e-05,1432,1.5182733374545074e-05,287,1.510987779086199e-05,95,9.351908903073871e-06,23.0
2025-10-07,GBPUSD,1.2399134247356671e-05,1428,1.1882767711913124e-05,287,1.3155827327319593e-05,95,1.20621850022389e-05,23.0
